id,passenger_id,flight_id,fare_class,purchase_channel,seat_zone,ticket_price,ancillaries_spend
1981,1095,48,0,0,1,117.1,35.76
1982,432,596,1,3,0,656.68,6.62
1983,1084,9,1,0,2,126.16,57.19
1984,1026,663,0,0,1,304.28,5.29
1985,573,180,0,0,0,145.42,41.2
1986,1336,570,0,3,2,1096.85,43.1
1987,1671,650,1,4,1,475.84,36.32
1988,1138,141,0,1,0,127.55,24.69
1989,276,216,2,3,0,574.06,48.9
1990,1071,340,0,2,0,220.5,17.86
1991,903,66,0,2,0,602.27,10.21
1992,436,639,0,2,1,951.07,63.97
1993,1096,193,2,2,0,273.19,64.1
1994,44,24,1,3,0,470.26,41.02
1995,348,587,0,0,0,165.17,59.65
1996,246,65,0,3,0,558.94,20.24
1997,1232,691,1,2,1,316.18,32.23
1998,216,100,2,4,1,355.34,28.67
1999,122,390,0,1,0,279.67,102.04
2000,249,250,2,1,0,1073.72,72.59
2001,653,426,1,0,0,178.2,8.32
2002,101,375,0,0,0,100.73,14.41
2003,1402,144,2,1,1,177.13,56.05
2004,1208,660,2,3,1,662.91,68.4
2005,270,698,1,0,1,1381.16,24.26
2006,517,90,0,0,0,128.17,42.75
2007,558,662,0,4,0,357.44,18.21
2008,334,613,0,4,0,207.74,23.49
2009,1289,187,2,0,2,212.68,26.76
2010,1207,550,0,0,1,135.57,22.54
2011,450,459,1,2,0,185.95,23.2
2012,928,332,1,2,1,167.51,9.18
2013,651,474,1,1,0,378.84,28.71
2014,1212,343,1,2,1,1512.42,19.55
2015,1274,701,1,0,0,1204.38,13.01
2016,1445,183,0,1,2,341.27,61.87
2017,1548,52,0,0,1,284.73,54.45
2018,1508,353,0,2,1,817.42,5.84
2019,580,266,0,2,0,129.24,9.69
2020,1419,569,0,1,2,223.57,9.59
2021,700,248,0,3,0,92.7,5.11
2022,1359,49,0,1,0,258.19,30.67
2023,1692,439,3,2,1,427.31,88.6
2024,1456,175,3,0,2,3333.34,47.75
2025,947,283,1,1,0,424.59,68.62
2026,1212,343,0,1,0,977.59,41.44
2027,1771,103,0,1,0,221.73,50.03
2028,642,379,0,3,0,225.34,40.33
2029,808,443,2,0,2,613.01,78.49
2030,1570,508,1,2,0,131.53,28.59
2031,1729,478,1,0,0,126.45,63.67
2032,461,717,2,0,0,599.13,143.13
2033,863,285,0,2,1,394.07,41.02
2034,280,559,2,0,0,569.12,75.52
2035,1568,660,0,4,2,332.71,58.29
2036,1680,680,0,0,0,152.21,6.74
2037,1036,532,1,2,1,464.92,31.48
2038,1282,686,0,0,0,106.92,34.43
2039,321,400,2,1,0,243.83,13.11
2040,1387,186,0,3,1,116.98,39.71
2041,1328,295,1,0,1,471.35,52.74
2042,1578,253,1,1,2,651.02,30.5
2043,1130,196,3,2,0,371.55,99.14
2044,312,352,2,0,0,191.9,15.22
2045,805,605,3,0,0,2303.14,69.14
2046,544,4,0,0,1,143.97,20.38
2047,234,629,1,0,0,123.41,5.8
2048,355,614,2,0,1,1146.03,41.16
2049,727,204,0,1,0,336.13,27.91
2050,1024,601,0,2,2,119.11,15.32
2051,1317,200,1,0,1,954.35,8.24
2052,316,145,0,0,0,306.49,58.53
2053,204,688,0,0,0,83.44,26.07
2054,1775,440,0,3,1,493.42,8.04
2055,1777,129,2,2,2,171.61,21.78
2056,816,523,0,2,0,126.04,50.41
2057,1069,225,1,0,1,1205.94,101.01
2058,1655,54,1,1,0,569.67,24.86
2059,1629,589,1,0,2,137.23,17.99
2060,1068,487,1,0,0,137.15,19.09
2061,463,583,0,0,1,628.58,20.34
2062,441,354,0,0,0,190.35,92.78
2063,1493,118,1,0,2,428.23,52.55
2064,1535,578,0,0,1,1010.8,44.76
2065,671,552,1,3,1,151.45,35.87
2066,850,515,1,0,0,428.04,25.85
2067,1280,621,1,0,2,422.34,15.02
2068,305,256,1,3,0,151.49,65.91
2069,138,18,0,1,0,137.41,28.18
2070,278,113,1,0,2,467.48,126.8
2071,1022,189,1,0,0,596.68,27.97
2072,1307,97,2,1,1,286.6,29.2
2073,1268,607,0,0,1,638.78,10.2
2074,688,395,0,0,2,182.12,52.55
2075,1113,22,0,0,2,1315.5,21.64
2076,7,618,0,0,0,571.47,15.52
2077,1676,492,1,0,2,471.91,8.44
2078,1713,713,3,0,0,921.28,36.99
2079,7,618,0,0,1,637.05,149.07
2080,1095,48,0,1,0,56.49,41.33
2081,1655,54,1,0,1,554.9,24.86
2082,425,227,0,4,0,99.25,31.47
2083,1422,217,0,0,1,197.7,14.5
2084,988,663,2,3,0,615.98,98.91
2085,988,663,3,0,0,849.31,34.78
2086,601,272,1,3,0,137.87,25.88
2087,1265,67,3,0,0,362.18,54.71
2088,17,607,0,0,0,613.49,51.16
2089,946,296,0,0,2,211.15,42.25
2090,724,322,3,0,1,913.41,103.08
2091,492,106,0,4,1,388.32,68.98
2092,1281,310,3,1,1,757.92,39.51
2093,1014,353,0,1,1,866.81,64.95
2094,674,639,2,0,0,1869.51,20.5
2095,394,271,1,0,0,185.9,69.44
2096,600,236,0,0,2,139.48,17.41
2097,1307,97,2,0,0,205.76,50.21
2098,1449,379,1,4,1,368.73,75.58
2099,992,528,0,0,0,151.61,92.48
2100,1412,217,0,0,0,114.36,16.72
2101,1456,175,2,0,0,1908.46,53.11
2102,174,696,2,4,1,255.76,74.35
2103,1122,337,0,1,1,144.94,10.08
2104,926,599,2,4,1,2473.31,13.72
2105,1355,570,1,4,1,1340.66,4.79
2106,788,195,0,0,1,145.86,34.2
2107,779,377,1,3,1,120.16,69.77
2108,171,192,0,4,0,193.0,0.0
2109,192,626,1,3,0,840.52,21.34
2110,306,210,0,1,1,338.78,59.57
2111,1439,538,0,0,0,168.43,4.66
2112,522,530,0,4,2,156.77,28.27
2113,1668,620,3,0,0,270.34,11.26
2114,1448,77,1,3,1,375.6,30.6
2115,1631,594,3,4,0,330.88,28.17
2116,493,504,2,0,2,2186.74,71.7
2117,1747,484,1,0,1,160.08,10.97
2118,1169,42,1,3,1,466.81,36.62
2119,593,548,2,0,1,1217.33,37.54
2120,41,587,0,1,2,146.11,55.41
2121,1426,369,2,3,1,252.41,64.2
2122,205,319,0,4,1,1185.85,22.42
2123,504,186,2,0,1,180.42,91.44
2124,1416,384,1,4,0,263.27,46.56
2125,877,200,0,0,0,626.63,46.06
2126,519,63,2,0,2,350.44,20.17
2127,780,475,1,0,0,412.97,1.71
2128,586,534,0,3,0,324.63,9.82
2129,473,66,0,0,0,559.27,13.29
2130,894,422,1,1,0,448.16,0.0
2131,1347,715,2,1,0,234.79,23.57
2132,1248,179,0,0,2,1108.66,22.44
2133,1566,70,0,0,0,74.26,18.99
2134,771,239,0,2,1,141.03,76.31
2135,726,589,0,0,0,116.35,37.27
2136,667,467,1,0,0,1423.34,20.52
2137,793,147,1,0,0,163.34,29.22
2138,1374,432,1,0,0,1203.34,37.53
2139,235,180,0,1,1,134.24,8.56
2140,569,54,0,1,2,388.55,3.33
2141,1622,352,0,3,1,111.54,50.2
2142,255,26,1,3,0,1424.85,73.49
2143,1787,25,0,1,1,1029.2,27.04
2144,416,640,0,1,1,883.29,17.8
2145,750,93,0,3,0,512.04,75.94
2146,1005,18,0,3,0,124.7,17.91
2147,1586,451,2,4,0,1059.49,26.85
2148,1524,442,0,0,1,551.13,26.01
2149,860,115,0,0,0,493.37,56.1
2150,327,31,0,1,0,107.74,32.05
2151,289,565,1,0,0,903.49,30.39
2152,634,414,1,0,2,571.26,14.59
2153,458,597,0,1,1,669.97,0.0
2154,1703,399,3,2,0,2581.62,34.65
2155,1368,240,3,2,0,1402.41,102.86
2156,1103,5,3,4,0,1638.59,48.35
2157,335,39,2,1,0,285.91,33.12
2158,1152,345,0,1,1,315.99,18.68
2159,447,381,0,0,1,112.5,19.58
2160,1368,240,2,3,0,1026.38,40.61
2161,505,138,1,3,1,1369.51,26.92
2162,505,138,1,3,0,1260.24,3.96
2163,1314,260,3,0,1,2838.5,64.19
2164,824,374,1,2,1,433.91,30.65
2165,1205,609,1,1,0,379.3,10.93
2166,486,222,2,2,1,2037.8,20.17
2167,238,256,0,2,0,113.72,13.64
2168,880,462,3,0,1,318.57,65.49
2169,906,335,2,4,1,1269.75,21.46
2170,1509,288,1,4,1,136.05,39.0
2171,1068,487,3,2,0,266.84,22.17
2172,1099,592,3,4,2,3611.74,20.9
2173,399,184,0,0,0,471.5,18.34
2174,1212,343,1,1,0,1355.91,11.35
2175,689,678,0,3,0,319.14,44.57
2176,1082,696,2,0,0,193.33,83.87
2177,1689,548,1,0,0,782.88,34.58
2178,1549,330,3,0,1,2040.01,29.33
2179,1765,262,0,1,0,519.15,32.33
2180,146,399,0,0,1,973.0,52.26
2181,1595,21,0,4,0,1082.75,8.43
2182,1480,428,0,3,2,372.61,16.56
2183,1163,47,0,0,1,139.14,60.77
2184,1466,588,3,0,1,1656.67,19.53
2185,1702,515,2,0,0,630.59,32.32
2186,1568,660,1,2,1,425.61,45.24
2187,1218,206,3,3,2,1114.8,43.66
2188,647,302,0,0,0,271.42,0.83
2189,409,213,0,0,1,563.63,6.32
2190,778,384,1,2,1,182.67,26.87
2191,1457,301,1,0,0,443.9,6.22
2192,704,654,2,2,0,164.94,47.57
2193,1301,552,0,0,0,85.47,32.95
2194,153,270,0,0,2,166.78,102.66
2195,300,128,0,4,2,721.08,19.34
2196,786,98,0,2,1,562.8,31.66
2197,1131,699,0,4,0,828.07,19.12
2198,724,322,2,1,2,754.03,37.65
2199,1041,341,2,3,2,709.22,67.19
2200,713,625,1,3,1,685.74,26.69
2201,534,411,0,1,0,105.58,70.08
2202,163,138,1,0,0,1365.62,67.23
2203,1100,107,0,3,0,109.68,55.43
2204,467,55,0,1,0,154.3,25.26
2205,1469,344,2,0,0,1882.46,30.21
2206,45,373,1,1,1,391.77,22.94
2207,1381,136,0,1,0,241.24,67.4
2208,1572,78,2,2,0,2081.74,25.32
2209,1767,626,2,2,1,1237.11,24.86
2210,1368,240,0,2,0,428.01,19.5
2211,698,30,1,2,0,1331.01,4.79
2212,765,249,0,0,0,114.24,12.31
2213,780,475,0,0,1,251.67,18.18
2214,1061,527,2,3,1,630.61,59.52
2215,194,430,0,0,2,352.59,35.25
2216,1497,597,0,4,0,685.95,33.02
2217,1779,219,3,1,1,389.03,49.05
2218,877,200,0,0,0,694.05,28.12
2219,1748,210,2,2,1,778.82,74.0
2220,783,448,0,0,1,104.28,6.24
2221,691,467,3,0,0,2726.77,59.23
2222,254,456,1,0,1,419.12,59.46
2223,869,668,0,0,1,564.11,33.91
2224,286,536,0,1,0,276.36,66.29
2225,988,663,0,1,1,295.57,22.86
2226,1025,685,0,3,1,106.33,88.02
2227,297,316,1,3,1,159.21,169.79
2228,363,39,1,2,1,185.28,19.23
2229,1655,54,1,2,0,550.03,37.38
2230,1113,22,2,0,0,2089.82,42.96
2231,863,285,0,0,0,239.19,25.96
2232,767,183,0,2,0,255.89,84.4
2233,1402,144,0,0,2,105.56,70.23
2234,397,195,1,1,1,187.49,10.38
2235,832,156,0,0,0,66.99,44.53
2236,728,543,0,1,2,728.67,57.88
2237,1796,240,0,0,0,492.91,63.4
2238,438,696,0,3,0,132.16,2.02
2239,44,24,1,3,1,468.36,136.3
2240,140,168,0,3,2,968.92,35.3
2241,691,467,0,0,2,1075.63,50.69
2242,100,214,1,1,0,357.56,55.34
2243,1175,531,1,0,0,186.07,22.69
2244,45,373,1,4,1,491.06,40.66
2245,174,696,0,0,0,145.35,13.24
2246,112,3,0,0,0,521.68,66.79
2247,297,316,1,0,2,171.72,40.79
2248,967,181,1,3,2,181.18,2.41
2249,1173,115,0,3,0,524.35,7.98
2250,1375,365,0,0,2,467.87,61.7
2251,229,48,1,4,0,175.16,0.0
2252,1023,199,0,1,2,746.18,34.42
2253,1712,209,0,2,0,94.83,46.36
2254,1751,27,2,0,0,380.24,43.9
2255,781,49,3,2,1,861.95,48.39
2256,1340,543,0,3,0,662.89,19.21
2257,73,319,1,0,0,1257.49,44.18
2258,1683,99,0,0,0,114.62,32.46
2259,959,152,0,3,1,122.54,49.52
2260,968,707,0,0,2,177.23,69.42
2261,791,555,0,0,1,355.08,12.13
2262,780,475,0,0,0,228.68,15.55
2263,1250,683,1,0,1,185.95,10.49
2264,702,238,0,1,2,132.07,42.56
2265,1641,56,0,0,1,430.45,25.55
2266,188,417,0,3,0,247.71,20.09
2267,1115,12,0,3,0,153.17,60.06
2268,480,118,0,2,1,246.56,5.75
2269,779,377,0,0,1,120.47,15.7
2270,1042,143,0,1,1,631.09,12.82
2271,1308,387,1,3,0,408.09,16.0
2272,1344,464,1,1,0,331.54,15.6
2273,1653,609,2,2,2,727.1,30.45
2274,1746,367,0,2,1,307.14,48.47
2275,1365,520,1,1,0,1363.44,28.41
2276,857,275,1,0,0,181.65,14.98
2277,807,648,0,0,0,557.43,29.18
2278,1590,510,1,1,0,164.61,71.36
2279,1637,102,1,0,1,136.97,8.94
2280,550,665,0,3,1,299.97,58.52
2281,1067,472,0,1,2,117.14,34.9
2282,1004,660,2,0,1,600.53,21.46
2283,1423,103,0,2,2,291.64,70.24
2284,1251,394,2,1,1,228.42,39.58
2285,1700,19,0,3,1,360.64,22.35
2286,273,487,0,0,0,133.26,0.0
2287,1632,354,0,4,0,266.53,42.06
2288,173,271,0,3,1,158.13,50.7
2289,1064,51,1,4,1,524.91,87.35
2290,170,143,2,1,0,1090.83,62.98
2291,1588,453,3,1,0,1745.92,43.97
2292,1250,683,0,3,0,58.74,13.09
2293,560,638,2,0,0,2127.19,70.04
2294,83,109,0,1,0,991.5,5.33
2295,412,375,2,2,2,204.57,37.06
2296,796,370,0,2,0,297.47,12.68
2297,1522,452,3,1,0,605.84,32.89
2298,1015,526,1,3,0,1125.26,67.14
2299,1486,485,3,3,1,2820.2,24.07
2300,1450,343,2,0,1,2193.89,149.08
2301,1734,573,1,1,0,500.01,61.55
2302,587,499,2,3,0,1010.23,152.34
2303,992,528,1,0,0,221.22,39.18
2304,1320,453,0,1,0,464.32,14.65
2305,765,249,1,0,1,234.41,12.18
2306,1430,669,1,2,2,760.96,51.54
2307,859,50,1,0,0,143.62,112.25
2308,1726,224,0,1,0,296.68,98.22
2309,46,419,2,0,1,744.51,24.46
2310,1528,101,0,3,2,211.95,2.67
2311,876,634,2,1,1,1946.89,8.61
2312,515,717,0,3,0,280.24,2.5
2313,888,3,1,1,0,790.88,31.96
2314,412,375,1,3,0,238.99,9.88
2315,184,410,1,3,0,174.48,63.44
2316,1760,30,1,2,0,1334.26,33.79
2317,916,522,3,3,0,917.88,14.07
2318,765,249,0,0,0,105.18,71.59
2319,202,239,2,2,1,249.94,26.61
2320,1648,233,3,2,2,437.71,27.75
2321,886,124,1,3,0,363.27,49.8
2322,546,296,0,1,1,167.75,54.8
2323,184,410,2,1,1,206.2,32.36
2324,1039,359,0,4,0,302.76,8.54
2325,1601,440,3,1,2,1510.99,37.06
2326,534,411,1,0,2,146.3,68.57
2327,231,393,0,0,2,99.21,94.43
2328,1130,196,3,2,1,477.45,25.72
2329,972,517,1,0,0,858.32,33.3
2330,1057,617,0,4,0,604.85,86.2
2331,250,488,0,1,0,222.42,29.29
2332,897,180,2,3,0,225.65,70.85
2333,72,441,0,2,1,129.77,0.0
2334,672,174,0,0,1,100.56,18.58
2335,790,98,0,1,0,422.13,67.29
2336,402,265,0,0,1,844.28,53.05
2337,311,457,0,0,1,196.78,49.21
2338,1600,274,1,3,1,466.46,60.06
2339,1528,101,2,1,2,265.21,89.79
2340,165,286,2,0,0,1164.74,33.75
2341,352,687,1,2,0,415.3,9.27
2342,945,629,0,2,1,120.55,17.89
2343,1155,126,1,0,1,152.45,88.14
2344,1012,411,1,2,2,191.26,125.38
2345,278,113,1,1,0,379.46,85.72
2346,1026,663,0,0,0,278.44,63.29
2347,1538,26,1,0,0,1386.1,76.77
2348,1490,536,1,0,2,481.04,20.46
2349,1779,219,1,3,1,197.02,29.89
2350,570,327,2,0,0,715.16,86.72
2351,1559,303,0,0,0,229.41,94.45
2352,1371,568,1,3,1,426.26,43.97
2353,57,118,1,3,1,444.94,22.81
2354,1139,194,1,0,1,208.56,74.09
2355,482,291,3,1,0,1810.69,68.24
2356,1172,456,0,3,1,282.09,2.93
2357,1161,416,1,4,0,133.24,22.78
2358,1075,57,1,2,0,321.05,45.48
2359,1642,425,0,1,2,111.46,32.5
2360,711,251,0,4,0,964.89,12.47
2361,1060,671,3,3,0,424.99,28.48
2362,161,650,1,0,0,411.71,19.92
2363,822,106,0,4,0,344.64,31.97
2364,722,601,0,0,0,110.48,28.29
2365,1173,115,3,0,0,1533.28,48.92
2366,390,524,0,3,0,562.53,13.27
2367,952,497,1,0,0,993.78,30.73
2368,147,417,0,3,0,268.67,26.04
2369,335,39,3,3,1,394.95,80.71
2370,464,589,0,0,1,102.94,13.04
2371,49,77,1,3,0,438.37,32.72
2372,347,373,1,4,0,462.29,7.49
2373,587,499,1,1,2,805.55,44.16
2374,1283,88,0,3,0,53.7,55.68
2375,1190,68,1,0,0,741.69,48.8
2376,1444,672,0,3,0,282.58,38.03
2377,414,241,0,3,0,71.23,23.44
2378,919,377,0,1,0,82.45,73.12
2379,1682,532,1,3,1,531.74,36.46
2380,735,448,2,2,0,213.78,83.51
2381,1291,629,0,1,0,85.22,31.33
2382,1017,118,3,4,0,809.47,51.94
2383,1459,645,1,4,0,201.67,46.98
2384,1368,240,0,0,0,485.9,11.0
2385,1636,173,0,0,2,108.1,51.27
2386,1297,278,0,2,2,657.38,1.77
2387,342,618,0,4,0,691.12,75.58
2388,738,357,0,0,0,562.8,7.72
2389,1087,394,1,3,1,165.58,46.94
2390,1591,61,1,2,1,167.45,19.72
2391,1048,469,2,2,0,652.87,54.89
2392,1501,155,0,2,0,242.18,1.43
2393,957,648,0,0,1,656.14,15.03
2394,1161,416,1,0,0,143.18,4.38
2395,778,384,0,3,1,148.61,136.07
2396,941,515,2,2,0,657.69,48.34
2397,393,82,2,4,0,127.34,42.65
2398,220,369,0,1,0,86.06,24.87
2399,1246,89,1,0,0,1455.28,63.23
2400,472,9,0,3,0,87.5,13.45
2401,533,704,0,4,1,723.68,22.25
2402,1483,452,1,0,0,366.33,35.07
2403,1660,630,2,4,0,1195.06,43.23
2404,481,396,1,0,1,229.26,45.77
2405,137,94,0,1,0,587.39,37.47
2406,791,555,0,0,0,326.24,44.7
2407,815,255,1,0,0,493.85,26.08
2408,772,445,3,0,1,1902.14,59.55
2409,852,367,2,0,0,473.23,59.04
2410,1310,110,0,3,0,241.73,24.26
2411,659,228,1,1,0,174.91,67.43
2412,1002,708,0,2,0,115.42,34.74
2413,642,379,2,0,0,420.03,38.02
2414,1520,662,2,3,0,655.05,14.36
2415,349,409,0,4,1,342.63,75.92
2416,1233,192,3,0,0,418.43,209.51
2417,1062,641,0,1,0,81.88,39.41
2418,943,500,0,1,0,91.22,23.63
2419,1618,719,1,2,0,754.86,35.71
2420,637,56,1,1,0,665.74,59.35
2421,604,524,1,2,2,877.56,29.57
2422,1379,299,0,2,0,262.43,13.23
2423,1081,527,2,1,2,698.88,71.44
2424,751,231,2,0,1,285.84,80.58
2425,1424,580,2,3,0,1669.07,53.96
2426,1381,136,1,1,0,372.38,22.11
2427,1173,115,1,1,1,802.8,18.86
2428,743,211,0,1,0,95.53,36.9
2429,1513,231,1,1,2,242.76,4.37
2430,1101,267,2,4,1,303.88,71.51
2431,1643,330,1,0,0,820.81,6.95
2432,150,577,0,4,1,426.1,42.96
2433,1497,597,0,2,2,781.62,23.91
2434,335,39,2,2,0,245.53,28.1
2435,875,153,0,4,0,589.81,37.52
2436,1477,57,1,0,0,387.18,20.11
2437,1389,131,2,0,1,1829.11,16.53
2438,164,290,0,0,1,335.9,2.54
2439,1695,303,0,1,1,214.87,111.88
2440,850,515,0,0,0,288.68,159.76
2441,1708,185,1,2,1,214.59,43.41
2442,43,529,3,0,1,385.11,40.71
2443,989,282,3,1,0,1493.08,69.26
2444,413,162,1,2,0,1285.9,58.12
2445,1136,73,2,3,1,639.87,47.59
2446,228,95,0,3,1,87.24,25.67
2447,438,696,2,0,1,264.44,35.48
2448,180,270,0,0,0,137.17,95.39
2449,1199,473,1,0,1,85.36,43.85
2450,787,141,0,0,1,127.0,18.85
2451,1039,359,1,2,0,410.34,44.02
2452,1524,442,1,0,0,756.73,10.27
2453,259,553,1,3,1,1453.44,88.92
2454,812,714,3,4,2,3116.81,56.96
2455,1173,115,0,0,0,502.16,19.83
2456,574,98,1,1,1,800.87,167.89
2457,1068,487,2,3,0,215.09,16.78
2458,96,627,3,3,2,896.17,19.81
2459,1682,532,0,3,0,259.8,41.33
2460,626,544,2,0,0,591.74,21.99
2461,107,677,0,0,0,63.7,27.78
2462,778,384,1,0,1,186.0,4.29
2463,517,90,2,0,0,272.07,57.52
2464,762,242,3,1,0,432.49,18.67
2465,332,12,0,0,1,120.88,30.68
2466,1462,102,2,2,2,207.06,44.36
2467,940,534,1,1,1,455.45,0.0
2468,436,639,0,0,0,911.03,55.33
2469,802,631,2,1,0,538.89,33.03
2470,1668,620,0,1,1,116.37,65.12
2471,1112,408,3,0,0,881.4,116.64
2472,745,177,2,2,0,469.41,107.84
2473,1437,245,0,3,2,372.56,19.42
2474,1445,183,0,0,0,262.01,7.0
2475,576,708,0,2,2,139.06,27.54
2476,83,109,1,2,0,1349.9,0.0
2477,1333,220,0,1,1,415.71,37.66
2478,600,236,3,1,1,370.83,20.31
2479,1087,394,0,2,1,128.47,14.21
2480,1375,365,1,0,0,531.98,64.45
2481,783,448,0,2,0,111.67,6.54
2482,723,584,0,2,0,851.74,23.77
2483,657,662,0,0,0,215.62,7.15
2484,996,97,0,1,0,140.12,20.39
2485,1480,428,1,0,0,349.83,0.0
2486,870,385,1,0,1,447.78,14.77
2487,848,668,0,1,2,636.93,8.52
2488,1491,435,2,0,1,2118.05,27.79
2489,689,678,0,2,2,360.15,15.2
2490,1440,524,0,0,1,512.24,26.12
2491,954,468,1,3,1,933.53,80.55
2492,1648,233,0,0,1,146.19,17.46
2493,345,698,2,1,0,1848.22,75.88
2494,1201,249,2,2,1,275.53,55.27
2495,919,377,3,3,0,292.62,33.14
2496,759,232,0,0,1,132.46,30.56
2497,1357,291,0,1,0,518.13,21.15
2498,1623,118,2,1,1,568.86,21.13
2499,1370,7,1,0,1,1338.51,47.97
2500,482,291,3,0,1,1906.21,27.1
2501,923,180,1,3,2,216.2,10.78
2502,420,248,0,0,0,72.95,46.96
2503,479,584,0,3,0,959.73,68.99
2504,627,532,0,0,1,308.21,11.81
2505,1385,569,1,0,0,322.83,67.75
2506,269,550,1,1,0,163.88,13.95
2507,480,118,1,0,0,350.55,53.57
2508,557,670,0,3,2,181.39,38.45
2509,1753,603,1,0,1,480.29,39.5
2510,1119,445,0,0,1,637.71,34.37
2511,784,593,0,0,2,89.09,0.0
2512,1777,129,1,4,2,177.88,28.25
2513,189,272,2,1,1,256.2,122.07
2514,1294,132,0,3,0,277.37,11.9
2515,301,340,3,3,1,859.12,28.07
2516,1089,361,0,3,0,200.87,91.28
2517,282,461,0,0,0,111.57,0.89
2518,350,296,0,3,2,179.52,116.55
2519,1608,183,1,1,1,378.92,70.69
2520,117,137,2,0,0,228.63,34.07
2521,562,156,0,4,0,134.57,13.19
2522,1513,231,2,1,0,281.43,32.52
2523,1688,598,1,0,1,403.61,9.97
2524,276,216,0,1,0,262.27,37.36
2525,416,640,0,2,1,937.72,11.51
2526,1347,715,1,0,0,137.57,30.44
2527,358,259,2,2,2,698.53,40.71
2528,857,275,2,1,0,314.91,56.67
2529,420,248,1,3,1,188.61,52.47
2530,837,35,0,3,0,159.89,52.58
2531,622,593,2,4,0,234.62,94.81
2532,1775,440,0,3,0,413.35,43.66
2533,718,110,0,0,0,236.66,15.1
2534,1714,286,1,3,1,939.98,102.39
2535,913,613,2,1,1,513.36,51.6
2536,6,285,0,3,0,314.43,8.31
2537,1455,512,1,2,1,678.1,4.04
2538,1450,343,1,3,1,1578.14,53.37
2539,837,35,1,3,0,161.61,10.72
2540,183,257,0,3,1,134.51,32.73
2541,302,427,0,4,0,150.21,34.69
2542,1477,57,2,2,1,603.46,17.46
2543,1665,547,1,2,0,125.63,5.7
2544,1631,594,0,0,2,138.82,10.99
2545,1071,340,2,0,0,538.02,16.29
2546,54,392,2,3,0,187.28,46.93
2547,1611,129,1,0,0,146.5,54.35
2548,1488,160,1,0,0,1313.4,37.04
2549,1717,553,2,3,1,1996.27,95.48
2550,1574,361,2,3,0,356.33,170.02
2551,961,381,0,3,0,142.47,26.57
2552,1057,617,2,1,2,1359.46,72.81
2553,1293,308,0,1,0,271.64,18.04
2554,1510,320,0,3,1,294.39,39.13
2555,791,555,0,3,0,362.8,46.19
2556,445,61,0,1,2,92.74,29.1
2557,1555,446,1,0,2,502.94,16.72
2558,879,65,1,0,0,731.03,31.8
2559,1653,609,2,0,0,566.67,40.19
2560,792,482,1,1,0,120.01,31.91
2561,796,370,0,2,1,311.06,18.29
2562,746,45,0,3,0,162.42,51.89
2563,953,409,0,3,0,216.16,26.62
2564,1591,61,2,3,0,229.58,59.47
2565,1589,539,2,0,0,542.76,19.48
2566,1369,633,0,4,0,304.46,14.69
2567,1559,303,0,1,0,240.19,23.19
2568,641,242,2,1,2,330.87,120.93
2569,222,591,1,0,0,646.56,36.82
2570,874,333,0,1,1,124.22,25.98
2571,504,186,0,1,2,130.14,100.95
2572,1462,102,3,1,2,311.68,137.57
2573,665,590,1,1,1,135.26,10.77
2574,1367,613,3,3,0,739.22,20.52
2575,349,409,1,3,0,381.26,11.23
2576,1511,153,1,0,1,886.87,82.71
2577,444,162,0,0,0,878.01,53.15
2578,908,450,1,2,0,836.6,2.42
2579,1321,14,0,0,1,271.2,45.04
2580,682,518,0,0,0,70.64,34.41
2581,254,456,2,0,0,566.21,27.87
2582,1151,160,0,3,0,892.71,40.14
2583,1551,130,3,0,0,336.96,54.47
2584,1376,472,0,2,1,141.34,13.49
2585,894,422,0,2,1,309.9,54.82
2586,1588,453,1,4,0,914.88,53.14
2587,394,271,2,0,0,204.97,30.68
2588,1432,364,0,2,1,301.39,4.27
2589,698,30,0,4,0,1047.76,10.72
2590,1428,189,0,1,0,431.44,16.39
2591,774,110,0,1,1,284.17,12.74
2592,1133,421,3,4,1,386.26,40.12
2593,519,63,3,4,0,402.81,19.05
2594,431,201,2,2,0,1884.91,29.67
2595,1418,100,0,3,1,114.75,13.65
2596,782,652,0,1,2,327.35,30.54
2597,1623,118,2,2,0,524.93,26.43
2598,538,638,1,2,2,1530.81,30.29
2599,1383,509,1,0,2,189.76,13.13
2600,1516,505,1,2,0,442.55,11.98
2601,199,552,0,0,1,128.41,54.96
2602,1630,143,1,0,0,779.95,16.23
2603,157,45,0,2,0,124.15,12.63
2604,1390,50,1,0,1,160.9,19.36
2605,46,419,2,3,0,678.69,67.67
2606,127,248,1,2,0,88.25,44.2
2607,1200,29,0,2,0,225.53,50.36
2608,681,432,1,3,0,1243.74,88.65
2609,559,259,0,3,0,289.13,50.21
2610,1263,33,3,2,0,324.45,26.43
2611,351,636,1,0,0,349.79,0.58
2612,1551,130,0,3,0,95.65,25.17
2613,755,613,0,1,0,249.6,46.44
2614,729,356,0,0,1,543.63,12.84
2615,602,615,0,3,0,866.93,12.71
2616,1208,660,0,3,2,375.36,18.0
2617,1022,189,1,0,0,642.75,75.22
2618,642,379,2,3,1,513.56,34.36
2619,1665,547,1,2,0,192.35,28.34
2620,437,551,2,4,1,259.01,33.1
2621,1293,308,1,0,1,390.93,4.08
2622,696,127,0,0,2,677.16,58.27
2623,1799,206,2,1,0,583.42,19.0
2624,1588,453,0,2,0,578.33,32.31
2625,1432,364,0,3,2,347.15,42.17
2626,438,696,1,0,0,180.82,38.77
