id,flight_id,age,annual_income,family_size,booking_lead_days,loyalty_tier,travel_risk,frequent_flyer
1783,10,34,142825.0,3,15,2,0.195,1
1784,488,26,70103.0,2,14,0,0.122,0
1785,350,53,31346.0,1,1,1,0.177,0
1786,692,26,78859.0,3,7,3,0.108,1
1787,25,63,249208.0,3,9,4,0.2,0
1788,192,55,48940.0,3,19,0,0.235,0
1789,663,34,55021.0,2,20,0,0.291,0
1790,198,36,22813.0,1,16,2,0.176,1
1791,82,56,19320.0,5,14,0,0.259,1
1792,701,32,12000.0,3,27,0,0.108,1
1793,588,39,44036.0,3,5,0,0.208,1
1794,484,55,27256.0,1,5,1,0.129,0
1795,471,46,39834.0,1,20,1,0.117,0
1796,240,48,44146.0,1,22,2,0.156,0
1797,524,42,71511.0,2,37,0,0.243,1
1798,508,46,66426.0,1,4,0,0.243,0
1799,206,30,19327.0,1,5,3,0.184,1
1800,224,33,26345.0,2,16,1,0.155,1
