id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag,fragile_flag
2127,1215,1169,3,20.21,0,0,0
2128,1844,205,3,18.79,0,0,0
2129,1708,256,1,17.78,0,0,0
2130,2903,1251,1,14.57,0,0,1
2131,2283,1423,3,22.0,0,0,0
2132,2993,1723,2,18.94,0,0,0
2133,308,35,2,13.17,0,0,0
2134,1846,1240,1,19.03,1,0,0
2135,2359,1642,2,13.09,0,0,0
2136,335,699,2,15.42,0,0,0
2137,2299,1486,2,23.37,0,0,0
2138,2741,855,2,12.85,0,0,0
2139,2013,651,1,20.45,0,0,1
2140,2642,1422,3,16.2,0,0,0
2141,2702,1703,1,18.29,0,0,0
2142,2557,1555,1,16.59,0,0,0
2143,500,511,1,14.05,1,0,0
2144,1735,377,1,15.08,1,0,0
2145,1160,524,1,11.41,0,0,0
2146,804,478,2,15.26,0,0,1
2147,943,430,2,20.18,1,0,0
2148,1198,1635,1,10.7,0,0,0
2149,1878,1725,1,14.51,0,0,0
2150,592,1560,2,15.0,1,0,0
2151,317,388,2,22.69,0,0,0
2152,579,44,1,17.81,0,0,0
2153,788,421,3,16.25,0,0,0
2154,2985,893,2,19.41,1,0,0
2155,171,1208,2,18.91,0,0,0
2156,2083,1422,3,25.27,0,0,0
2157,1882,595,4,21.29,0,0,0
2158,487,1560,2,17.65,0,0,0
2159,2458,96,3,23.28,0,0,1
2160,348,828,2,13.62,0,0,0
2161,1146,1535,1,18.78,0,0,0
2162,2755,1116,2,14.87,0,0,0
2163,1969,984,3,18.77,1,0,1
2164,1324,993,3,17.75,0,0,0
2165,740,502,1,14.68,0,0,0
2166,593,1728,2,16.89,0,0,0
2167,2291,1588,3,20.23,0,0,0
2168,1558,1388,2,12.64,0,0,0
2169,2120,41,3,16.21,0,0,0
2170,1927,1424,3,16.98,1,0,0
2171,2239,44,1,16.41,0,0,1
2172,2841,955,1,15.79,1,0,0
2173,2708,1276,3,18.24,0,0,0
2174,1637,715,2,18.59,0,0,0
2175,660,1514,5,21.89,0,0,0
2176,710,959,4,21.47,0,0,0
2177,349,1372,1,11.28,0,0,0
2178,1263,1252,3,17.06,0,0,0
2179,2205,1469,2,16.89,0,0,0
2180,2834,395,1,13.78,0,0,1
2181,396,1542,3,18.65,0,0,0
2182,1534,382,1,21.37,0,0,1
2183,2159,447,2,16.05,1,0,0
2184,399,158,2,17.78,0,0,1
2185,2434,335,2,22.57,0,0,0
2186,2769,1751,2,16.08,0,0,0
2187,1180,1649,3,17.56,0,0,0
2188,2452,1524,1,10.28,0,0,0
2189,1667,1153,2,16.41,0,0,0
2190,2847,635,3,22.1,0,0,0
2191,684,1345,1,12.36,0,0,0
2192,2659,1368,2,15.1,0,0,0
2193,2379,1682,2,26.43,0,0,0
2194,224,565,1,19.28,0,0,0
2195,408,1321,3,19.18,0,0,0
2196,122,340,3,19.85,0,0,0
2197,2773,83,5,26.6,0,0,0
2198,1672,1158,1,16.6,0,0,0
2199,672,667,2,16.93,1,0,0
2200,2007,558,2,19.94,0,0,0
2201,1082,1517,3,22.32,0,0,0
2202,2935,1233,1,9.31,0,0,0
2203,1212,525,3,21.02,0,0,0
2204,1287,553,1,18.04,1,0,0
2205,2783,401,4,22.64,0,0,1
2206,2214,1061,4,27.27,1,0,0
2207,745,139,3,17.07,0,0,0
2208,789,27,1,12.94,0,0,0
2209,492,1765,3,23.23,0,0,0
2210,2971,318,1,16.88,0,0,0
2211,1156,908,1,14.0,0,0,1
2212,2958,1408,1,17.61,0,0,0
2213,1683,852,2,21.94,0,0,1
2214,245,854,3,23.57,0,0,0
2215,355,1090,1,18.88,0,0,0
2216,2850,539,2,20.07,0,0,0
2217,1430,1045,3,18.52,0,0,0
2218,367,309,4,23.98,0,0,0
2219,2458,96,4,32.11,1,1,0
2220,332,709,3,17.33,0,0,0
2221,1714,51,2,23.11,0,0,0
2222,2316,1760,4,25.78,1,0,1
2223,2666,1247,1,14.22,0,0,0
2224,1114,633,1,19.1,1,0,1
2225,1380,1455,2,20.5,0,0,1
2226,644,1278,1,16.82,0,0,0
2227,2599,1383,3,23.23,0,0,0
2228,903,1367,2,18.04,0,0,0
2229,1184,1219,2,18.24,0,0,0
2230,175,1225,1,17.71,0,0,0
2231,2385,1636,3,20.38,0,0,0
2232,464,1703,3,21.63,0,0,1
2233,1361,203,2,13.66,0,0,1
2234,1113,1101,1,11.7,0,0,0
2235,89,333,2,18.86,0,0,0
2236,2625,1432,3,21.37,0,0,0
2237,2279,1637,3,19.58,0,0,0
2238,2917,1343,2,15.12,0,0,0
2239,1702,1108,1,15.16,0,0,0
2240,938,758,2,16.63,0,0,0
2241,2015,1274,1,21.54,1,0,0
2242,2382,1017,2,14.57,1,0,0
2243,2095,394,2,8.41,0,0,0
2244,2599,1383,2,14.12,0,0,0
2245,1527,332,3,20.17,1,0,0
2246,1721,148,4,19.56,0,0,0
2247,1267,1377,2,18.63,0,0,0
2248,2181,1595,2,18.5,0,0,0
2249,1596,30,2,15.0,0,0,1
2250,2891,84,2,16.08,0,0,0
2251,2348,1490,2,27.03,0,0,1
2252,2131,1347,2,19.01,0,0,0
2253,135,134,2,18.62,0,0,0
2254,1872,448,1,16.13,0,0,0
2255,270,1204,3,23.37,0,0,1
2256,1640,121,4,24.28,0,0,0
2257,776,732,3,15.15,0,0,0
2258,679,713,4,20.64,1,0,0
2259,2590,1428,1,20.11,0,0,0
2260,216,1146,2,19.07,0,0,0
2261,2973,1524,4,25.78,0,0,1
2262,866,925,1,21.27,0,0,0
2263,2895,1742,1,10.74,0,0,0
2264,2009,1289,2,17.26,0,0,1
2265,2803,1508,3,22.25,0,0,0
2266,1741,994,1,16.94,0,0,0
2267,94,531,2,14.15,0,0,0
2268,2110,306,1,19.27,0,0,1
2269,947,823,2,21.58,0,0,1
2270,2310,1528,3,20.95,0,0,0
2271,2421,604,2,22.56,1,0,1
2272,546,1573,2,25.46,0,0,1
2273,2245,174,1,15.59,0,0,1
2274,1529,1228,2,20.96,0,0,0
2275,469,102,4,21.39,0,0,1
2276,2298,1015,2,19.99,0,0,1
2277,1388,665,2,19.99,0,0,0
2278,1712,251,4,26.18,0,0,0
2279,2039,321,3,20.44,0,0,0
2280,1082,1517,2,15.71,1,0,0
2281,2381,1291,1,10.97,0,0,0
2282,681,486,2,21.37,0,0,1
2283,2319,202,3,22.67,1,0,0
2284,2765,956,3,19.93,0,0,0
2285,1486,1206,6,29.74,0,1,0
2286,2252,1023,3,18.22,0,0,1
2287,2239,44,1,15.72,1,0,0
2288,1147,965,2,22.41,0,0,0
2289,1412,243,2,20.16,0,0,1
2290,46,85,2,20.14,0,0,1
2291,2520,117,3,19.08,1,0,0
2292,1824,1308,1,15.49,0,0,0
2293,2658,963,2,16.86,0,0,0
2294,125,1146,4,28.12,0,1,0
2295,2170,1509,3,22.4,0,0,0
2296,22,1342,2,13.76,1,0,0
2297,2585,894,2,15.78,0,0,0
2298,2281,1067,3,19.75,0,0,0
2299,108,1441,3,23.12,0,0,0
2300,698,818,3,20.45,1,0,0
2301,2955,973,2,17.09,1,0,0
2302,2071,1022,2,15.95,0,0,0
2303,2920,1376,3,20.4,0,0,0
2304,893,1169,3,19.85,1,0,0
2305,239,875,1,18.11,0,0,1
2306,512,952,2,14.6,0,0,0
2307,695,205,3,23.65,0,0,0
2308,575,986,3,16.83,0,0,0
2309,2810,1652,3,23.54,0,0,0
2310,1588,690,1,9.57,0,0,0
2311,2787,455,4,26.21,0,0,0
2312,1919,431,5,20.24,0,0,0
2313,2989,1348,2,14.88,0,0,0
2314,548,498,1,25.53,0,0,0
2315,2584,1376,4,22.03,0,0,0
2316,625,1559,1,9.34,0,0,0
2317,1074,378,3,21.36,1,0,1
2318,1277,847,1,9.27,0,0,0
2319,50,1586,3,25.38,0,0,1
2320,1694,219,1,19.68,0,0,0
2321,984,543,1,15.24,1,0,1
2322,677,1571,3,21.9,0,0,0
2323,37,1040,3,25.58,0,0,0
2324,1467,944,2,17.64,1,0,0
2325,2700,691,1,14.49,0,0,0
2326,256,931,4,28.14,0,1,0
2327,1080,739,4,24.37,1,0,1
2328,2494,1201,3,16.04,0,0,0
2329,328,1030,1,18.0,0,0,0
2330,103,1186,2,22.04,1,0,1
2331,1295,1467,2,20.59,0,0,1
2332,1212,525,1,21.58,0,0,0
2333,563,1216,5,23.6,1,0,0
2334,1877,372,3,19.74,0,0,0
2335,675,844,4,24.73,0,0,0
2336,2202,163,3,26.88,0,0,0
2337,2713,974,1,15.0,0,0,0
2338,1821,535,6,32.86,0,1,1
2339,1122,611,1,7.11,0,0,0
2340,2351,1559,1,9.1,1,0,0
2341,2133,1566,4,17.15,0,0,1
2342,508,20,1,19.07,0,0,0
2343,886,1050,4,20.64,0,0,0
2344,2598,538,3,17.88,1,0,0
2345,2629,667,2,16.32,0,0,0
2346,2614,729,3,20.63,0,0,0
2347,315,1229,2,15.85,0,0,0
2348,2541,302,2,12.72,0,0,1
2349,2215,194,2,17.19,0,0,1
2350,679,713,3,20.09,0,0,0
2351,1990,1071,2,18.8,0,0,0
2352,957,180,4,24.66,1,0,0
2353,1597,15,3,18.37,0,0,1
2354,2338,1600,2,15.73,0,0,1
2355,1716,1070,3,18.35,1,0,0
2356,1530,1746,3,21.39,0,0,1
2357,1509,551,2,14.62,1,0,1
2358,2717,844,3,24.9,0,0,0
2359,1193,658,2,20.2,0,0,0
2360,2759,514,1,15.3,0,0,0
2361,2227,297,1,19.18,1,0,1
2362,363,152,2,14.76,0,0,0
2363,93,1584,1,11.13,0,0,0
2364,2315,184,3,17.69,0,0,0
2365,363,152,3,17.9,0,0,0
2366,2882,551,1,15.33,0,0,0
2367,1175,1596,2,21.93,0,0,0
2368,2089,946,1,12.37,0,0,0
2369,386,758,2,16.53,0,0,1
2370,970,338,2,19.6,0,0,0
2371,1512,1124,1,10.89,0,0,0
2372,1669,646,2,17.67,0,0,0
2373,2993,1723,3,30.55,0,1,0
2374,34,1505,4,25.5,0,0,0
2375,2191,1457,3,17.36,0,0,0
2376,1680,1436,2,18.85,1,0,0
2377,337,734,2,12.78,0,0,0
2378,1450,1365,1,13.19,0,0,0
2379,517,607,4,23.48,0,0,0
2380,2548,1488,3,19.09,0,0,1
2381,918,1641,3,17.72,0,0,1
2382,687,1687,1,19.26,0,0,0
2383,2075,1113,3,16.9,0,0,0
2384,2695,459,3,20.89,0,0,0
2385,1599,946,2,13.55,0,0,0
2386,1016,1532,2,24.24,0,0,1
2387,883,432,1,18.13,0,0,0
2388,1676,1068,1,10.41,1,0,0
2389,301,1305,5,22.4,0,0,1
2390,156,627,1,9.37,0,0,0
2391,71,242,1,16.63,0,0,0
2392,1043,183,3,17.87,0,0,0
2393,2540,183,2,19.39,0,0,0
2394,2731,1180,1,17.67,0,0,0
2395,2140,569,4,23.59,0,0,0
2396,1636,1655,1,13.1,1,0,0
2397,2313,888,4,20.37,0,0,0
2398,1223,1315,3,26.25,1,0,0
2399,2553,1293,3,26.5,1,0,0
2400,732,1533,2,23.88,0,0,0
2401,1157,1741,1,11.54,0,0,0
2402,669,1772,1,22.23,0,0,0
2403,1972,377,2,16.55,0,0,1
2404,720,123,4,21.0,1,0,1
2405,1620,1687,3,20.75,0,0,0
2406,578,793,3,22.01,0,0,0
2407,530,1504,2,19.82,0,0,0
2408,2040,1387,1,17.41,0,0,1
2409,1986,1336,1,14.88,1,0,0
2410,2771,718,1,16.56,0,0,0
2411,1665,1515,2,17.66,0,0,0
2412,2444,413,3,19.85,0,0,0
2413,2763,212,2,14.59,0,0,0
2414,2139,235,2,21.55,0,0,0
2415,438,1645,1,21.31,0,0,0
2416,630,828,2,17.19,0,0,1
2417,1179,1285,4,17.73,0,0,1
2418,686,36,2,23.85,0,0,0
2419,1089,1415,2,19.73,0,0,0
2420,157,859,4,28.66,0,1,1
2421,2627,1719,2,16.28,1,0,0
2422,1362,720,2,23.91,0,0,0
2423,2107,779,2,20.99,0,0,0
2424,476,1331,4,20.54,0,0,1
2425,2063,1493,3,13.83,0,0,0
2426,49,1704,3,21.76,0,0,0
2427,1127,1480,1,14.31,0,0,1
2428,1382,139,1,12.09,0,0,0
2429,1973,58,2,21.05,0,0,1
2430,2690,1540,2,14.38,0,0,0
2431,809,810,3,18.28,1,0,1
2432,1562,402,1,15.42,0,0,0
2433,78,795,2,13.47,0,0,0
2434,1974,904,2,19.47,0,0,1
2435,982,198,2,14.99,0,0,0
2436,2097,1307,2,14.71,0,0,1
2437,2912,108,2,12.68,0,0,0
2438,2734,7,1,17.37,0,0,0
2439,2581,254,3,25.24,0,0,1
2440,1725,859,2,16.92,0,0,0
2441,1230,304,1,8.2,0,0,0
2442,864,42,4,22.5,0,0,1
2443,169,881,2,20.97,0,0,0
2444,1911,100,2,13.92,0,0,0
2445,645,311,3,19.44,0,0,0
2446,2228,363,2,13.0,0,0,0
2447,2146,1005,2,21.34,0,0,0
2448,1584,692,3,19.05,0,0,0
2449,1338,107,4,22.62,0,0,0
2450,2913,775,1,12.03,0,0,0
2451,2035,1568,3,27.93,0,0,0
2452,2858,759,2,18.03,0,0,1
2453,1519,58,3,23.19,0,0,0
2454,2867,1009,2,14.74,0,0,0
2455,2790,860,4,19.94,0,0,0
2456,1408,1726,3,25.99,0,0,0
2457,1783,681,2,18.37,0,0,0
2458,1845,717,2,22.39,0,0,1
2459,2706,1050,2,18.11,0,0,0
2460,1230,304,4,31.43,0,1,0
2461,717,227,2,16.64,0,0,1
2462,1782,1335,1,17.06,1,0,0
2463,392,210,2,17.7,0,0,1
2464,1404,659,1,11.99,0,0,0
2465,92,35,2,16.85,0,0,0
2466,1905,26,2,14.79,0,0,0
2467,149,1325,1,15.24,0,0,0
2468,33,583,3,19.15,0,0,0
2469,491,546,2,19.31,0,0,0
2470,76,370,2,16.41,0,0,0
2471,863,917,2,19.11,1,0,0
2472,1883,1538,1,21.53,0,0,0
2473,2969,1092,2,14.28,1,0,0
2474,1323,483,2,23.91,0,0,0
2475,1763,979,1,17.26,0,0,0
2476,268,34,2,20.89,0,0,0
2477,692,1031,1,11.18,1,0,0
2478,1616,71,5,31.58,0,1,0
2479,1610,324,2,19.17,0,0,1
2480,2978,1429,1,19.25,0,0,0
2481,995,579,1,17.14,0,0,1
2482,2998,1786,2,24.77,1,0,0
2483,664,1611,2,17.51,0,0,0
2484,484,831,2,17.77,0,0,0
2485,835,598,2,15.26,0,0,0
2486,103,1186,3,21.39,1,0,0
2487,1530,1746,1,15.77,0,0,0
2488,714,1438,2,19.11,0,0,1
2489,2387,342,2,15.9,0,0,0
2490,137,322,1,15.61,1,0,0
2491,1048,61,2,17.52,1,0,1
2492,1149,691,3,25.47,0,0,1
2493,1788,1164,1,13.22,0,0,0
2494,936,1571,1,14.26,0,0,0
2495,1093,1189,1,22.16,0,0,0
2496,1092,1037,3,23.03,0,0,1
2497,2830,1724,4,20.97,0,0,0
2498,2800,1542,2,15.49,0,0,1
2499,703,1013,3,16.53,0,0,0
2500,1575,306,2,18.88,0,0,0
2501,343,1578,5,28.54,1,1,0
2502,2113,1668,3,19.46,0,0,0
2503,924,460,1,18.46,0,0,1
2504,743,216,1,17.03,0,0,0
2505,428,1719,1,20.15,0,0,1
2506,1511,808,1,7.44,1,0,0
2507,1669,646,1,16.63,0,0,1
2508,166,661,3,21.02,1,0,0
2509,1169,870,2,14.85,0,0,0
2510,885,552,2,14.2,0,0,1
2511,2935,1233,2,17.07,0,0,0
2512,671,1214,2,19.32,1,0,0
2513,2521,562,1,16.8,0,0,0
2514,1880,1035,2,14.99,0,0,0
2515,866,925,2,12.8,0,0,0
2516,1480,370,2,21.75,1,0,0
2517,2636,362,3,18.91,0,0,0
2518,2058,1655,3,9.53,1,0,0
2519,2400,472,1,8.95,0,0,0
2520,1213,1017,2,12.63,0,0,0
2521,1528,1028,3,23.19,0,0,1
2522,634,1433,1,19.81,0,0,1
2523,1000,419,3,21.47,0,0,0
2524,416,1628,3,16.71,0,0,0
2525,2934,1567,4,23.68,0,0,1
2526,42,1223,2,15.73,0,0,0
2527,1357,1427,2,19.79,1,0,0
2528,859,189,2,18.4,0,0,0
2529,2285,1700,3,20.96,0,0,1
2530,102,1070,2,19.51,0,0,1
2531,1436,1782,2,19.36,0,0,0
2532,133,1473,1,11.49,0,0,0
2533,1715,1039,5,20.95,0,0,0
2534,2508,557,2,18.72,0,0,0
2535,2922,27,3,23.73,0,0,0
2536,2049,727,1,13.09,0,0,1
2537,2947,1578,2,22.57,0,0,0
2538,1415,995,3,17.22,0,0,0
2539,1085,561,1,12.36,0,0,0
2540,378,1612,4,20.76,0,0,1
2541,2472,745,2,22.48,1,0,0
2542,2409,852,5,26.71,1,0,0
2543,1601,499,2,15.59,0,0,1
2544,2613,755,3,12.17,0,0,0
2545,2509,1753,2,16.47,0,0,0
2546,321,1541,2,17.14,0,0,0
2547,2102,174,4,24.87,1,0,0
2548,89,333,1,17.03,0,0,0
2549,1652,49,2,18.37,0,0,0
2550,1871,1769,3,22.91,0,0,0
2551,1397,1780,3,19.32,0,0,0
2552,2211,698,2,17.33,0,0,0
2553,2594,431,2,20.27,0,0,1
2554,1982,432,3,22.76,0,0,0
2555,2214,1061,3,25.89,0,0,0
2556,1804,336,1,17.84,0,0,0
2557,46,85,4,26.46,1,0,0
2558,33,583,1,18.65,0,0,0
2559,1217,189,4,24.22,0,0,0
2560,88,1071,2,11.57,0,0,0
2561,2888,1387,2,15.24,0,0,0
2562,1722,953,1,9.22,0,0,1
2563,432,386,4,19.41,1,0,0
2564,2360,711,1,12.95,0,0,1
2565,2369,335,3,15.49,0,0,1
2566,1316,886,2,19.3,1,0,1
2567,1976,90,2,22.28,0,0,0
2568,761,294,2,19.35,0,0,0
2569,2657,819,3,31.72,1,1,1
2570,1770,1209,1,18.74,0,0,0
2571,2691,122,3,23.19,0,0,0
2572,456,580,1,18.56,0,0,1
2573,1037,152,1,27.21,1,0,0
2574,1549,1463,1,16.57,0,0,0
2575,1369,1198,2,20.46,0,0,0
2576,651,1265,2,20.57,1,0,0
2577,1049,662,3,17.78,0,0,0
2578,1078,445,4,26.09,0,0,0
2579,886,1050,5,22.3,1,0,0
2580,2278,1590,3,26.44,0,0,1
2581,2840,97,2,19.23,0,0,0
2582,1672,1158,4,15.7,1,0,0
2583,2489,689,3,20.17,1,0,1
2584,2620,437,2,17.94,0,0,0
2585,2905,1342,2,14.07,0,0,1
2586,2967,591,3,15.43,0,0,0
2587,2709,1796,2,21.38,0,0,0
2588,1353,782,1,27.49,0,0,0
2589,1,718,2,17.9,0,0,1
2590,2154,1703,2,21.55,0,0,0
2591,2900,1324,4,28.51,0,1,0
2592,521,697,3,20.76,0,0,0
2593,1369,1198,3,18.7,0,0,0
2594,2760,1395,1,14.35,0,0,0
2595,2326,534,1,18.57,0,0,0
2596,1089,1415,4,22.5,0,0,0
2597,2719,513,2,13.58,1,0,1
2598,1647,1237,3,21.04,1,0,1
2599,2848,997,4,20.67,0,0,1
2600,1510,1403,3,8.87,0,0,0
2601,2346,1026,2,14.71,0,0,1
2602,230,19,1,16.89,1,0,0
2603,378,1612,1,11.83,0,0,0
2604,789,27,1,14.31,0,0,1
2605,2507,480,1,11.78,0,0,1
2606,2146,1005,2,19.92,0,0,0
2607,2916,1208,3,18.31,0,0,0
2608,1755,417,1,18.2,0,0,0
2609,2904,366,3,23.02,0,0,0
2610,2557,1555,1,17.28,0,0,0
2611,2761,61,1,17.28,0,0,0
2612,1012,809,2,24.39,0,0,0
2613,109,66,2,19.01,0,0,0
2614,863,917,4,23.99,0,0,0
2615,108,1441,2,28.66,0,1,0
2616,1253,809,2,24.66,0,0,0
2617,252,39,2,22.88,0,0,0
2618,238,1187,2,23.34,1,0,0
2619,2816,71,1,14.29,0,0,0
2620,1573,601,2,18.85,0,0,1
2621,2693,644,3,25.99,0,0,0
2622,1244,91,4,21.86,0,0,0
2623,1726,57,1,10.87,1,0,0
2624,1115,756,3,19.69,0,0,0
2625,1999,122,2,24.0,0,0,0
2626,2251,229,1,14.48,0,0,0
2627,1615,816,3,17.56,0,0,0
2628,2213,780,3,23.06,1,0,0
2629,2731,1180,1,13.85,0,0,0
2630,498,1627,3,30.84,0,1,0
2631,1793,292,2,23.64,1,0,1
2632,2646,1628,2,15.46,0,0,0
2633,467,401,1,12.61,0,0,0
2634,1584,692,2,17.24,0,0,1
2635,2941,735,3,19.82,1,0,0
2636,2123,504,4,22.71,0,0,0
2637,1523,121,4,20.34,0,0,0
2638,2570,874,4,22.91,0,0,0
2639,1193,658,2,20.54,1,0,0
2640,1478,922,3,21.3,0,0,0
2641,415,1381,2,23.58,0,0,0
2642,2624,1588,1,20.6,0,0,0
2643,2243,1175,2,21.23,1,0,0
2644,2028,642,2,14.01,0,0,0
2645,2520,117,3,18.64,0,0,1
2646,1859,1239,4,16.69,0,0,0
2647,519,623,3,19.66,1,0,0
2648,2423,1081,4,19.89,0,0,0
2649,2369,335,2,17.2,1,0,0
2650,2788,1362,1,14.42,0,0,0
2651,1691,1558,2,21.43,1,0,1
2652,1777,439,1,15.82,1,0,0
2653,469,102,2,13.37,1,0,1
2654,441,1409,3,19.15,1,0,0
2655,69,430,1,18.94,0,0,1
2656,2766,1613,2,12.87,1,0,1
2657,1941,630,3,16.56,0,0,1
2658,1916,360,2,18.44,0,0,0
2659,1840,1062,1,9.02,0,0,0
2660,1487,1709,4,23.67,0,0,1
2661,589,589,1,21.68,0,0,1
2662,1129,1681,3,25.66,0,0,0
2663,2337,311,2,18.49,0,0,0
2664,599,1457,2,10.66,0,0,0
2665,753,1504,3,22.97,0,0,0
2666,712,163,3,24.97,0,0,0
2667,206,1533,1,12.83,1,0,0
2668,2294,83,2,18.23,1,0,0
2669,747,1632,2,20.67,0,0,0
2670,131,978,2,19.41,1,0,0
2671,2225,988,1,16.66,0,0,0
2672,324,1208,4,29.38,0,1,0
2673,236,779,2,13.33,0,0,1
2674,2309,46,2,22.21,1,0,0
2675,2141,1622,5,18.61,0,0,0
2676,1408,1726,1,21.46,0,0,0
2677,1881,409,2,20.85,0,0,1
2678,2633,1118,3,15.81,1,0,0
2679,1642,1694,3,18.64,1,0,0
2680,2075,1113,1,18.38,0,0,1
2681,2877,838,2,22.74,1,0,0
2682,2626,438,1,12.14,0,0,0
2683,331,1759,1,22.09,0,0,0
2684,1844,205,4,31.9,0,1,0
2685,1857,539,2,16.23,0,0,0
2686,2040,1387,2,17.68,0,0,1
2687,2553,1293,4,17.61,0,0,0
2688,2567,1559,2,21.13,0,0,0
2689,727,1016,2,15.93,0,0,0
2690,2843,780,2,22.43,0,0,0
2691,104,1485,3,14.66,0,0,0
2692,133,1473,3,15.22,0,0,1
2693,1437,715,1,17.45,0,0,0
2694,2609,559,1,12.89,0,0,0
2695,203,1692,3,16.33,1,0,1
2696,2327,231,2,20.98,0,0,1
2697,157,859,1,17.31,0,0,1
2698,2261,791,1,9.64,1,0,1
2699,62,1174,1,14.67,0,0,0
2700,2224,286,4,19.1,0,0,0
2701,2663,1078,1,15.86,0,0,0
2702,2244,45,4,20.62,0,0,0
2703,558,1418,3,17.53,0,0,0
2704,519,623,2,15.67,1,0,1
2705,2663,1078,2,19.97,0,0,0
2706,227,1245,3,24.84,0,0,0
2707,985,1313,4,26.83,0,0,0
2708,20,1241,3,21.15,0,0,1
2709,1863,1087,3,17.3,0,0,0
2710,2954,585,3,17.88,0,0,0
2711,412,912,1,21.46,0,0,0
2712,2620,437,3,15.31,0,0,0
2713,2568,641,3,20.02,0,0,0
2714,1954,229,1,19.51,1,0,0
2715,1881,409,3,18.93,1,0,0
2716,2166,486,5,29.15,1,1,0
2717,1507,1171,1,29.24,0,1,0
2718,1553,1357,5,24.86,0,0,0
2719,2541,302,2,16.63,0,0,1
2720,7,33,3,19.72,0,0,1
2721,2665,62,2,16.2,1,0,0
2722,1378,1322,3,17.07,0,0,0
2723,2935,1233,2,16.5,0,0,0
2724,1322,1291,1,12.89,0,0,0
2725,702,116,1,16.25,0,0,0
2726,227,1245,1,18.43,0,0,0
2727,2679,890,1,19.3,0,0,0
2728,532,1093,2,18.6,1,0,1
2729,2170,1509,1,18.49,0,0,0
2730,458,1669,3,28.29,0,1,0
2731,1390,368,1,8.01,1,0,0
2732,1293,115,4,22.35,1,0,0
2733,687,1687,3,24.16,0,0,0
2734,1089,1415,2,28.5,0,1,1
2735,1884,1642,3,18.97,0,0,0
2736,1001,684,1,11.7,0,0,0
2737,1297,1077,2,15.24,0,0,1
2738,1934,1463,3,17.33,0,0,0
2739,652,58,4,22.16,0,0,0
2740,2518,350,3,20.02,0,0,0
2741,2987,1041,5,24.91,1,0,0
2742,1975,1095,3,21.18,1,0,1
2743,1501,383,1,14.19,0,0,0
2744,1964,8,1,16.72,1,0,0
2745,575,986,3,20.1,0,0,0
2746,2597,1623,3,15.62,0,0,0
2747,1067,5,3,14.22,0,0,0
2748,2782,1687,3,22.38,0,0,0
2749,2115,1631,3,19.94,1,0,0
2750,1351,1452,4,24.12,0,0,0
2751,877,171,2,17.53,1,0,0
2752,815,555,4,22.14,0,0,1
2753,2769,1751,4,24.73,1,0,0
2754,1170,666,1,14.26,1,0,0
2755,2679,890,3,18.38,1,0,0
2756,592,1560,2,23.6,0,0,0
2757,1957,43,2,12.16,0,0,0
2758,2725,1136,1,15.01,0,0,1
2759,2231,863,4,20.73,0,0,0
2760,1039,1107,2,16.56,0,0,0
2761,1213,1017,2,14.12,1,0,0
2762,2260,968,2,13.6,0,0,0
2763,6,1520,2,21.54,0,0,1
2764,2998,1786,2,11.67,0,0,0
2765,1006,600,2,12.22,0,0,0
2766,1021,902,5,22.31,0,0,1
2767,2120,41,3,22.11,0,0,0
2768,2855,528,2,22.14,0,0,1
2769,398,1702,3,20.91,0,0,0
2770,410,1434,3,20.1,1,0,1
2771,1328,1481,3,15.37,1,0,0
2772,2270,1042,2,21.4,0,0,0
2773,1731,323,2,20.67,0,0,0
2774,2460,626,4,18.8,1,0,0
2775,1295,1467,4,19.36,0,0,0
2776,2341,352,2,18.47,0,0,0
2777,467,401,2,22.82,0,0,0
2778,2989,1348,3,22.71,0,0,0
2779,130,322,2,23.07,0,0,0
2780,25,1191,1,14.35,0,0,0
2781,220,694,2,15.8,0,0,0
2782,1043,183,3,18.94,1,0,0
2783,2495,919,2,16.8,1,0,0
2784,668,918,3,30.05,0,1,0
2785,628,496,2,18.94,1,0,1
2786,1552,295,3,19.11,0,0,1
2787,70,224,2,17.1,0,0,0
2788,2461,107,2,21.51,1,0,0
2789,1552,295,2,20.53,0,0,0
2790,2596,782,3,20.74,0,0,1
2791,990,693,3,24.79,0,0,0
2792,2971,318,4,20.03,0,0,0
2793,605,184,3,18.03,1,0,1
2794,1197,1462,3,16.37,0,0,0
2795,426,450,3,19.9,0,0,0
2796,1902,1283,3,19.24,1,0,1
2797,2758,1149,2,21.42,1,0,0
2798,569,1337,2,20.22,0,0,0
2799,2138,1374,3,21.94,0,0,1
2800,818,993,1,11.92,1,0,0
2801,2773,83,4,21.55,0,0,0
2802,2357,1161,2,14.91,0,0,0
2803,2320,1648,4,18.76,0,0,0
2804,154,1360,4,22.22,0,0,1
2805,1062,665,1,15.54,0,0,0
2806,2341,352,2,15.66,0,0,0
2807,544,70,1,5.89,0,0,0
2808,2091,492,1,11.5,0,0,0
2809,739,119,2,19.46,0,0,0
2810,2356,1172,4,20.98,0,0,0
2811,1781,379,1,20.06,0,0,1
2812,2645,521,5,27.74,0,0,0
2813,2769,1751,2,20.76,1,0,1
2814,1649,1064,1,17.8,1,0,0
2815,577,1205,2,11.92,0,0,0
2816,546,1573,3,22.97,0,0,0
2817,818,993,3,25.97,0,0,1
2818,371,471,1,18.22,0,0,1
2819,2221,691,3,25.7,1,0,0
