id,flight_id,age,annual_income,group_size,loyalty_tier
2653,111,48,72490.0,1,2
2654,636,40,22539.0,1,0
2655,800,20,18000.0,2,0
2656,797,41,31803.0,4,0
2657,435,61,37975.0,1,0
2658,572,35,69031.0,1,0
2659,114,55,135562.0,1,0
2660,956,50,79936.0,1,0
2661,632,24,28269.0,2,2
2662,667,33,53583.0,1,0
2663,515,43,48117.0,2,2
2664,605,54,69882.0,3,0
2665,43,32,72379.0,3,2
2666,806,23,45946.0,1,1
2667,1153,84,47489.0,1,0
2668,532,34,45332.0,3,3
2669,285,55,64855.0,4,0
2670,486,36,36786.0,3,2
2671,406,55,18000.0,1,1
2672,421,21,45660.0,2,0
2673,146,18,21601.0,2,0
2674,557,56,65086.0,2,0
2675,773,18,114602.0,3,0
2676,197,49,24973.0,1,0
2677,983,20,108116.0,2,3
2678,314,48,93221.0,1,2
2679,547,21,80865.0,3,2
2680,1166,50,82218.0,3,1
2681,1046,34,53117.0,1,1
2682,82,18,51107.0,2,0
2683,966,37,34342.0,4,0
2684,462,41,36838.0,1,1
2685,724,52,58106.0,1,1
2686,327,33,59387.0,2,0
2687,581,54,71283.0,2,2
2688,175,56,117951.0,3,2
2689,1139,22,30627.0,2,0
2690,793,44,36877.0,1,0
2691,239,54,57818.0,1,0
2692,745,24,66649.0,1,0
2693,586,70,112816.0,2,0
2694,538,35,129344.0,1,3
2695,1094,24,55636.0,2,1
2696,561,41,74670.0,2,0
2697,643,51,41292.0,1,0
2698,1131,42,39407.0,3,1
2699,861,41,33769.0,1,2
2700,821,55,29013.0,4,0
2701,616,39,80645.0,2,0
2702,798,51,76779.0,1,3
2703,1167,35,26862.0,3,0
2704,1017,37,46618.0,1,2
2705,208,18,26419.0,3,1
2706,531,38,105824.0,1,1
2707,727,39,32847.0,2,1
2708,759,56,31550.0,3,1
2709,305,42,36674.0,1,0
2710,266,51,55590.0,1,0
2711,740,52,28733.0,1,3
2712,594,35,32539.0,3,2
2713,1059,31,39380.0,1,1
2714,930,36,71514.0,1,2
2715,463,18,60769.0,2,0
2716,532,18,59389.0,2,1
2717,503,33,70789.0,1,1
2718,1125,32,28808.0,1,0
2719,1031,37,36171.0,2,0
2720,169,30,76224.0,1,2
2721,239,34,23857.0,1,0
2722,444,38,58095.0,1,1
2723,565,47,41632.0,2,1
2724,107,30,42800.0,1,2
2725,859,31,75675.0,2,0
2726,117,34,49017.0,4,0
2727,75,40,36242.0,1,1
2728,844,42,67979.0,5,0
2729,126,29,36300.0,1,0
2730,581,42,52009.0,1,2
2731,893,19,25838.0,1,2
2732,106,36,78455.0,4,2
2733,1057,30,23967.0,1,0
2734,315,22,53089.0,3,1
2735,13,45,41924.0,3,1
2736,698,18,67349.0,3,0
2737,1103,37,44650.0,4,1
2738,333,44,23002.0,1,1
2739,809,38,125963.0,2,1
2740,374,47,38671.0,1,0
2741,213,26,18000.0,4,2
2742,737,31,49314.0,1,3
2743,787,56,51875.0,1,1
2744,151,54,26579.0,1,0
2745,562,49,58603.0,4,2
2746,860,51,54024.0,2,0
2747,62,34,69702.0,3,1
2748,321,59,38075.0,4,2
2749,944,23,42254.0,2,0
2750,1027,51,33853.0,2,0
2751,417,56,73779.0,1,1
2752,802,45,29701.0,2,1
2753,860,38,123614.0,2,3
2754,1137,26,40895.0,2,1
2755,948,48,63558.0,2,3
2756,10,27,64281.0,1,0
2757,47,25,71876.0,3,3
2758,753,39,55511.0,1,1
2759,700,46,62518.0,3,0
2760,289,29,63694.0,1,0
2761,132,61,27700.0,1,0
2762,1147,46,41445.0,1,2
2763,464,44,64415.0,2,1
2764,1082,42,91345.0,4,3
2765,946,28,32360.0,2,1
2766,713,49,36188.0,2,1
2767,644,29,55362.0,4,1
2768,958,55,38578.0,1,0
2769,675,52,58058.0,1,0
2770,1127,34,37000.0,2,1
2771,528,30,114900.0,5,3
2772,477,18,83040.0,1,1
2773,91,40,25980.0,1,1
2774,301,41,64294.0,1,0
2775,39,37,79761.0,1,1
2776,190,58,39785.0,2,2
2777,402,42,46377.0,4,1
2778,1180,67,30241.0,4,0
2779,549,38,34072.0,1,0
2780,676,38,41059.0,1,0
2781,1058,54,80851.0,3,2
2782,173,38,53186.0,1,0
2783,402,21,44132.0,1,1
2784,448,18,61046.0,1,2
2785,569,18,49959.0,1,2
2786,879,20,67701.0,5,0
2787,775,63,27303.0,1,0
2788,669,25,29561.0,1,0
2789,159,50,70346.0,1,1
2790,373,51,33582.0,1,1
2791,860,28,65005.0,1,0
2792,893,56,70779.0,1,0
2793,327,32,45495.0,3,1
2794,742,61,20658.0,3,0
2795,697,22,29771.0,1,0
2796,462,64,20764.0,1,2
2797,1195,33,87992.0,2,2
2798,484,32,90807.0,3,3
2799,646,23,32907.0,2,2
2800,200,63,48469.0,3,0
2801,1076,52,50877.0,1,1
2802,1065,33,36515.0,2,0
2803,167,40,72857.0,1,1
2804,133,29,83113.0,2,0
2805,1185,25,55838.0,1,0
2806,460,47,22347.0,4,1
2807,1044,36,47466.0,2,1
2808,425,18,109296.0,2,2
2809,712,26,38231.0,2,2
2810,15,47,66185.0,2,1
2811,859,58,23922.0,1,0
2812,526,78,59822.0,1,0
2813,670,45,22213.0,2,0
2814,976,18,98669.0,1,0
2815,11,38,55440.0,2,0
2816,981,51,63240.0,2,0
2817,72,31,40714.0,1,0
2818,946,24,25018.0,1,1
2819,859,48,43868.0,1,3
2820,266,31,56137.0,1,1
2821,663,44,38294.0,3,1
2822,720,31,25334.0,1,1
2823,1144,27,55396.0,1,2
2824,582,18,68081.0,1,2
2825,83,30,64781.0,1,0
2826,441,33,37354.0,2,0
2827,872,41,38406.0,3,1
2828,639,18,53648.0,1,0
2829,911,22,81242.0,2,0
2830,1111,44,57774.0,1,1
2831,708,18,27807.0,1,0
2832,1043,37,42221.0,1,0
2833,570,43,55071.0,1,0
2834,879,29,59237.0,1,0
2835,1125,18,36070.0,1,1
2836,1078,45,52641.0,1,2
2837,709,49,50936.0,4,0
2838,67,29,34875.0,2,0
2839,1104,36,96575.0,1,1
2840,154,47,64072.0,1,0
2841,954,29,31863.0,1,0
2842,483,28,24014.0,2,1
2843,260,52,56144.0,2,0
2844,605,34,38132.0,1,0
2845,444,47,20300.0,1,0
2846,451,18,105328.0,4,3
2847,973,29,47507.0,2,2
2848,747,42,36951.0,2,1
2849,1020,39,36756.0,3,0
2850,642,18,39909.0,1,1
2851,440,52,92746.0,3,2
2852,599,37,18961.0,1,0
2853,483,18,39322.0,1,1
2854,117,29,49893.0,4,0
2855,421,18,35030.0,1,0
2856,1177,51,37562.0,5,0
2857,436,34,59221.0,3,1
2858,766,41,43692.0,1,0
2859,32,32,28320.0,1,0
2860,816,43,106423.0,1,2
2861,1175,32,31379.0,2,1
2862,307,37,72568.0,1,1
2863,69,37,48970.0,1,2
2864,1175,54,52729.0,1,3
2865,406,26,61851.0,1,1
2866,79,34,85056.0,1,0
2867,425,42,72472.0,1,1
2868,684,47,58219.0,4,0
2869,1007,55,83122.0,1,1
2870,899,52,48593.0,5,3
2871,1177,47,52700.0,2,0
2872,967,50,41283.0,5,0
2873,80,55,35833.0,1,0
2874,711,41,58896.0,1,0
2875,348,46,19619.0,1,0
2876,565,40,97478.0,4,1
2877,215,21,44166.0,2,0
2878,184,73,28804.0,1,0
2879,363,38,47087.0,1,2
2880,495,37,46493.0,1,0
2881,413,35,81274.0,1,2
2882,798,40,27852.0,2,3
2883,692,65,35884.0,1,0
2884,658,40,53594.0,3,2
2885,603,55,59810.0,2,0
2886,983,31,29102.0,1,0
2887,459,46,33702.0,1,0
2888,360,42,43314.0,1,1
2889,627,37,102232.0,5,2
2890,428,50,40330.0,2,0
2891,1009,39,54872.0,2,0
2892,961,55,50063.0,2,0
2893,785,40,46387.0,1,0
2894,21,41,54663.0,4,1
2895,292,18,37770.0,3,0
2896,155,34,24483.0,1,0
2897,691,38,45404.0,1,0
2898,775,34,69587.0,2,0
2899,769,67,39911.0,1,1
2900,1124,58,18000.0,1,1
2901,156,44,41269.0,1,0
2902,926,40,30218.0,1,0
2903,18,54,33326.0,1,1
2904,1133,30,46782.0,2,0
2905,1008,30,46051.0,5,1
2906,884,60,29785.0,3,0
2907,1077,56,34771.0,2,3
2908,567,43,39018.0,1,2
2909,371,40,36611.0,2,0
2910,1011,38,63021.0,2,2
2911,521,40,53284.0,2,0
2912,858,70,20873.0,2,0
2913,552,49,35511.0,2,0
2914,364,39,112702.0,3,0
2915,210,57,55709.0,2,0
2916,928,44,42679.0,4,0
2917,221,55,61022.0,2,1
2918,1161,36,152667.0,2,2
2919,873,50,34875.0,1,3
2920,1174,40,46432.0,2,2
2921,291,67,52613.0,2,0
2922,413,56,63679.0,1,0
2923,1118,36,103173.0,1,3
2924,923,41,37957.0,1,3
2925,471,43,23796.0,2,0
2926,776,32,94997.0,4,1
2927,1046,34,43259.0,1,1
2928,921,45,19769.0,1,1
2929,557,55,30646.0,3,0
2930,793,58,40611.0,1,1
2931,317,34,18782.0,2,3
2932,587,41,49956.0,1,2
2933,677,54,18000.0,3,0
2934,1164,48,85244.0,1,1
2935,577,48,57441.0,1,1
2936,392,46,73223.0,3,1
2937,434,41,34386.0,1,1
2938,438,43,30753.0,3,1
2939,819,32,153999.0,4,1
2940,649,41,69736.0,1,1
2941,1128,41,40965.0,2,0
2942,471,55,40668.0,2,1
2943,767,41,56964.0,1,1
2944,26,55,63123.0,1,2
2945,1002,39,45759.0,2,1
2946,624,29,64454.0,2,1
2947,134,55,64615.0,1,0
2948,707,28,40939.0,1,2
2949,50,28,71811.0,1,1
2950,701,32,92474.0,2,1
2951,576,48,59583.0,1,0
2952,281,18,40728.0,2,0
2953,427,30,43777.0,4,0
2954,96,37,65005.0,2,1
2955,573,18,56423.0,1,2
2956,50,31,28749.0,1,0
2957,748,42,29814.0,3,1
2958,853,43,63928.0,2,3
2959,1150,34,23270.0,4,0
2960,563,29,71038.0,1,0
2961,665,45,37263.0,2,0
2962,345,32,29425.0,1,0
2963,1124,18,51943.0,2,1
2964,1099,41,26972.0,1,2
2965,901,54,48745.0,1,0
2966,90,24,37396.0,1,0
2967,434,43,69021.0,2,1
2968,28,42,94364.0,1,3
2969,154,39,49238.0,4,2
2970,1109,61,98781.0,1,2
2971,353,34,28669.0,2,1
2972,1195,26,86089.0,1,0
2973,11,56,38746.0,3,1
2974,469,39,46344.0,1,0
2975,950,38,58045.0,1,1
2976,93,34,51659.0,1,1
2977,684,53,71717.0,1,1
2978,878,46,33087.0,1,0
2979,256,35,37755.0,3,1
2980,343,31,18000.0,2,0
2981,739,39,41812.0,2,0
2982,682,34,33061.0,2,0
2983,879,23,73590.0,1,0
2984,644,39,29384.0,3,1
2985,346,45,45871.0,2,0
2986,104,34,47709.0,2,1
2987,576,40,49653.0,1,0
2988,255,31,39852.0,1,0
2989,308,41,64907.0,2,0
2990,374,29,57333.0,1,0
2991,465,31,85737.0,1,1
2992,734,31,42164.0,1,0
2993,836,49,87811.0,2,1
2994,1130,22,40077.0,1,2
2995,374,18,37946.0,3,2
2996,15,36,69205.0,3,0
2997,699,40,52165.0,1,0
2998,1094,26,38050.0,1,1
2999,790,38,32602.0,1,2
3000,1003,33,46290.0,1,1
3001,949,32,42633.0,1,0
3002,761,20,31768.0,2,2
3003,123,18,63835.0,2,1
3004,563,18,50968.0,3,2
3005,960,54,103932.0,1,1
3006,1016,29,64719.0,1,0
3007,737,56,136846.0,2,2
3008,306,43,57986.0,2,2
3009,155,44,58616.0,2,2
3010,1113,23,44148.0,1,0
3011,651,39,31252.0,2,2
3012,1022,29,39522.0,1,0
3013,1110,42,113000.0,3,0
3014,678,22,59109.0,1,0
3015,462,18,119220.0,3,2
3016,442,23,25665.0,4,0
3017,361,25,75430.0,2,1
3018,763,34,79217.0,1,1
3019,636,57,89769.0,1,1
3020,509,37,47576.0,1,0
3021,900,57,67651.0,1,0
3022,884,38,52645.0,2,3
3023,204,28,50593.0,1,2
3024,866,51,59855.0,1,0
3025,202,52,22782.0,1,0
3026,457,50,68119.0,1,3
3027,775,34,56983.0,1,0
3028,372,20,27212.0,1,1
3029,263,62,38489.0,2,2
3030,783,29,38994.0,1,3
3031,641,37,57360.0,1,0
3032,324,23,41470.0,1,1
3033,1090,26,44141.0,3,0
3034,988,40,66972.0,1,2
3035,452,36,45265.0,3,0
3036,842,54,93474.0,1,0
3037,476,18,70897.0,3,1
3038,268,55,39167.0,1,0
3039,326,35,111908.0,4,2
3040,902,38,109985.0,3,0
3041,611,50,111416.0,3,0
3042,1135,30,61036.0,2,1
3043,662,18,85667.0,1,1
3044,47,22,42744.0,1,0
3045,5,41,42946.0,1,2
3046,517,29,56522.0,1,0
3047,256,32,47112.0,1,2
3048,968,54,28454.0,1,0
3049,145,25,54502.0,1,2
3050,1182,35,55382.0,3,0
3051,1157,58,60100.0,1,0
3052,1024,44,45717.0,1,1
3053,534,36,59355.0,1,0
3054,832,51,40626.0,2,2
3055,244,48,25881.0,1,3
3056,948,52,26907.0,1,1
3057,521,48,39875.0,2,1
3058,206,51,49383.0,1,3
3059,955,53,39846.0,1,0
3060,933,25,23802.0,2,0
3061,1074,18,44150.0,2,0
3062,227,26,114297.0,3,2
3063,393,47,45175.0,2,0
3064,877,39,21171.0,2,1
3065,877,36,76626.0,3,3
3066,508,26,48911.0,2,0
3067,683,33,67668.0,3,0
3068,939,18,44965.0,1,0
3069,535,43,41557.0,1,2
3070,396,30,65010.0,2,1
3071,170,38,47672.0,1,1
3072,1103,37,50379.0,1,0
3073,356,50,53562.0,2,1
3074,511,41,35665.0,2,1
3075,562,31,19216.0,3,1
3076,296,34,56715.0,2,0
3077,1090,35,51688.0,1,0
3078,884,60,63311.0,1,0
3079,220,34,91948.0,2,1
3080,277,55,38098.0,1,0
3081,267,40,48138.0,2,0
3082,1186,46,66421.0,1,2
3083,508,24,44082.0,1,1
3084,648,56,65421.0,1,3
3085,192,36,31059.0,2,0
3086,405,46,31511.0,1,0
3087,697,40,32496.0,5,0
3088,733,32,57903.0,1,1
3089,18,46,48686.0,3,0
3090,593,46,72347.0,1,3
3091,740,33,51204.0,1,1
3092,793,58,30653.0,1,0
3093,97,20,34856.0,1,1
3094,830,51,69405.0,1,2
3095,320,23,61694.0,2,1
3096,569,37,18000.0,4,0
3097,1021,20,60078.0,1,0
3098,909,50,50217.0,1,0
3099,556,36,48580.0,2,1
3100,1170,39,143250.0,3,0
3101,1033,35,53468.0,1,1
3102,871,47,34748.0,2,0
3103,993,67,42317.0,4,0
3104,1190,24,35991.0,2,0
3105,578,36,20729.0,1,0
3106,439,51,55463.0,4,0
3107,129,38,66382.0,1,0
3108,573,32,80991.0,1,3
3109,485,49,74056.0,1,0
3110,831,21,53727.0,2,2
3111,192,44,29833.0,1,0
3112,553,41,40832.0,1,1
3113,525,44,83339.0,1,1
3114,289,48,51435.0,1,0
3115,843,21,89860.0,4,1
3116,938,37,83991.0,1,1
3117,842,27,55584.0,1,0
3118,116,39,26122.0,3,0
3119,1056,60,34808.0,2,1
3120,833,33,48993.0,2,0
3121,1056,43,41863.0,1,1
3122,367,41,82388.0,1,1
3123,939,23,19702.0,1,1
3124,935,58,51268.0,1,1
3125,462,41,75419.0,1,1
3126,293,29,71932.0,3,3
3127,225,30,22334.0,1,0
3128,724,18,39441.0,1,0
3129,477,41,57476.0,1,2
3130,444,32,30185.0,5,0
3131,235,62,84988.0,2,1
3132,423,68,21521.0,2,1
3133,613,34,81656.0,2,3
3134,1001,36,42149.0,3,0
3135,290,44,40493.0,2,1
3136,890,47,35710.0,3,1
3137,102,39,75586.0,2,3
3138,303,37,64792.0,3,1
3139,855,36,69204.0,1,0
3140,145,28,68949.0,4,1
3141,494,37,29423.0,1,1
3142,822,23,25433.0,2,0
3143,518,51,55460.0,1,3
3144,595,30,63166.0,1,2
3145,171,27,68588.0,1,0
3146,763,39,62834.0,2,0
3147,294,39,83068.0,1,0
3148,840,44,73632.0,1,0
3149,494,55,44690.0,1,0
3150,1179,24,57263.0,1,3
3151,1051,32,46815.0,2,2
3152,730,40,71124.0,1,2
3153,46,35,88969.0,3,0
3154,804,53,69872.0,1,0
3155,706,18,38383.0,1,2
3156,1079,40,88923.0,1,1
3157,248,27,48145.0,3,1
3158,1117,21,18000.0,1,1
3159,831,69,25696.0,1,1
3160,689,35,45571.0,1,2
3161,997,47,62583.0,1,0
3162,1097,28,60247.0,1,0
3163,948,36,40460.0,1,0
3164,651,21,54795.0,2,2
3165,828,26,54838.0,2,1
3166,500,66,54303.0,2,2
3167,1184,56,31596.0,1,0
3168,295,30,27845.0,2,1
3169,385,18,38092.0,3,1
3170,630,48,18000.0,1,1
3171,291,21,39240.0,1,1
3172,1188,18,112053.0,4,3
3173,1177,55,24188.0,1,1
3174,43,38,67776.0,1,1
3175,743,18,70870.0,1,1
3176,984,47,36825.0,1,2
3177,186,46,56172.0,3,0
3178,400,37,36162.0,3,1
3179,130,42,65125.0,2,0
3180,1140,59,57686.0,3,3
3181,1166,51,59220.0,1,0
3182,645,28,21118.0,2,0
3183,978,31,35735.0,1,1
3184,388,18,81407.0,3,0
3185,567,18,59909.0,1,2
3186,707,39,114970.0,1,2
3187,803,19,54563.0,1,0
3188,1178,49,46386.0,2,1
3189,983,45,33470.0,1,1
3190,644,45,36285.0,2,0
3191,849,25,83262.0,1,0
3192,72,21,40859.0,3,1
3193,851,43,18077.0,4,0
3194,118,18,27315.0,1,2
3195,164,37,59098.0,1,0
3196,511,48,50976.0,1,0
3197,57,34,45021.0,2,2
3198,1052,30,91087.0,1,0
3199,1197,43,35183.0,1,0
3200,715,36,65136.0,4,2
3201,472,28,48003.0,1,0
3202,541,27,93426.0,1,1
3203,731,40,34122.0,1,1
3204,136,65,61322.0,2,2
3205,793,62,42107.0,2,2
3206,70,33,58452.0,2,1
3207,176,30,36481.0,2,1
3208,723,40,55174.0,1,3
3209,730,37,38961.0,1,0
3210,642,57,59786.0,1,0
3211,489,44,95986.0,2,0
3212,610,18,59454.0,2,0
3213,171,50,38366.0,2,0
3214,1010,35,65003.0,1,1
3215,1102,27,58114.0,4,0
3216,1000,31,43942.0,4,0
3217,1050,47,36211.0,2,1
3218,1037,49,55458.0,1,0
3219,484,28,72719.0,5,0
3220,1065,22,75586.0,4,1
3221,1008,49,70876.0,1,1
3222,84,26,66425.0,1,0
3223,141,49,22667.0,2,0
3224,885,37,72964.0,3,0
3225,292,43,39369.0,1,1
3226,926,18,49676.0,1,2
3227,627,59,53234.0,1,2
3228,14,58,38330.0,4,1
3229,750,19,49588.0,1,0
3230,200,40,26740.0,1,0
3231,385,46,59680.0,2,0
3232,648,33,49532.0,1,0
3233,1005,37,66078.0,1,0
3234,84,69,83320.0,1,2
3235,645,50,64349.0,2,3
3236,659,29,41884.0,3,1
3237,546,21,39536.0,1,2
3238,24,60,32572.0,1,0
3239,118,54,51327.0,1,2
3240,357,46,48326.0,4,0
3241,563,65,20691.0,2,0
3242,835,27,35869.0,2,1
3243,814,28,72357.0,3,0
3244,62,35,49981.0,1,0
3245,853,18,67084.0,3,3
3246,456,36,52651.0,1,0
3247,177,32,90162.0,1,2
3248,841,53,39817.0,2,1
3249,810,42,43851.0,1,0
3250,120,51,76724.0,1,0
3251,909,50,109914.0,1,1
3252,672,34,57966.0,1,1
3253,365,42,27810.0,4,0
3254,1172,54,35817.0,1,1
3255,880,60,22566.0,1,0
3256,573,39,62523.0,3,0
3257,1074,56,45601.0,2,0
3258,856,25,56837.0,1,1
3259,910,37,41551.0,3,1
3260,40,45,160297.0,1,0
3261,127,37,75482.0,1,1
3262,517,31,44329.0,4,2
3263,847,28,69688.0,1,2
3264,558,43,68492.0,1,1
3265,762,32,47917.0,3,2
3266,736,33,32930.0,3,0
3267,1193,43,45083.0,1,2
3268,1014,18,55398.0,1,0
3269,1034,61,38938.0,2,0
3270,417,38,40966.0,2,0
3271,395,44,41353.0,2,0
3272,1064,52,42749.0,1,2
3273,574,35,35723.0,1,0
3274,642,50,27534.0,2,0
3275,154,32,44375.0,5,1
3276,1118,27,64076.0,1,1
3277,695,49,37708.0,1,1
3278,98,27,37028.0,2,0
3279,711,21,47815.0,2,2
3280,794,45,38720.0,1,0
3281,539,45,58231.0,2,0
3282,913,53,69374.0,1,2
3283,867,44,72734.0,1,2
3284,900,54,57465.0,2,0
3285,819,27,43942.0,2,1
3286,479,37,45325.0,4,1
3287,723,62,53476.0,3,0
3288,414,49,24739.0,1,0
3289,695,62,53721.0,4,3
3290,601,59,50200.0,3,3
3291,546,52,18000.0,5,0
3292,163,42,42728.0,5,0
3293,1009,38,18000.0,1,0
3294,670,41,25020.0,1,0
3295,754,28,26344.0,2,0
3296,281,44,34759.0,1,1
3297,102,49,43879.0,2,1
3298,752,42,79526.0,1,0
3299,806,38,58668.0,1,0
3300,170,37,31580.0,5,1
3301,925,39,36314.0,1,0
3302,562,29,43073.0,1,0
3303,9,60,47894.0,1,1
3304,661,45,25455.0,1,0
3305,491,35,36106.0,3,2
3306,678,37,34667.0,1,2
3307,612,35,58491.0,1,0
3308,141,38,38739.0,2,1
3309,94,39,42874.0,1,0
3310,1078,34,58116.0,2,2
3311,273,39,30480.0,1,1
3312,557,56,113875.0,1,0
3313,895,28,46227.0,2,0
3314,691,25,31679.0,1,1
3315,866,51,94248.0,1,1
3316,230,35,103206.0,1,0
3317,266,30,24768.0,2,0
3318,580,45,68501.0,1,1
3319,416,34,45059.0,1,0
3320,207,42,73894.0,2,0
3321,690,18,90609.0,4,0
3322,377,53,27108.0,2,1
3323,60,24,46240.0,2,2
3324,118,29,70493.0,2,0
3325,788,44,57610.0,1,1
3326,256,18,63622.0,1,3
3327,709,38,31996.0,1,0
3328,524,29,83312.0,3,1
3329,193,18,42835.0,1,0
3330,745,58,57165.0,2,1
3331,182,35,30167.0,1,0
3332,936,39,42962.0,1,0
3333,1134,31,59917.0,2,1
3334,486,50,28700.0,2,0
3335,688,44,48790.0,2,1
3336,707,39,31013.0,2,1
3337,683,55,72488.0,1,0
3338,364,38,56530.0,2,2
3339,900,31,131708.0,1,1
3340,955,56,48837.0,2,0
3341,220,61,49078.0,1,0
3342,895,41,34329.0,1,2
3343,137,31,65717.0,1,2
3344,948,20,50674.0,1,0
3345,410,41,66802.0,2,3
3346,51,45,34450.0,1,2
3347,1024,36,89504.0,3,1
3348,837,52,42228.0,1,0
3349,249,41,92808.0,3,0
3350,1177,51,44815.0,2,0
3351,88,42,40228.0,1,1
3352,748,28,31227.0,4,1
3353,432,21,59855.0,1,0
3354,709,51,27600.0,1,0
3355,151,36,78214.0,1,0
3356,585,43,43820.0,1,3
3357,580,59,39210.0,2,0
3358,55,35,41375.0,1,0
3359,335,51,52093.0,3,1
3360,413,34,70138.0,1,0
3361,2,41,31816.0,2,0
3362,693,39,59022.0,1,0
3363,1009,54,47246.0,2,0
3364,1021,69,90680.0,3,3
3365,456,52,59819.0,3,3
3366,1183,26,18000.0,2,0
3367,25,21,54927.0,2,2
3368,17,35,38550.0,3,2
3369,537,36,30063.0,1,0
3370,230,39,62795.0,1,2
3371,59,47,58779.0,2,1
3372,83,27,21868.0,2,0
3373,9,34,19771.0,3,0
3374,154,61,32944.0,1,1
3375,614,18,18000.0,1,3
3376,488,46,83520.0,4,1
3377,1154,27,215329.0,1,2
3378,647,32,44275.0,1,0
3379,898,24,58176.0,1,2
3380,951,26,103852.0,1,0
3381,744,27,64252.0,4,2
3382,588,38,34935.0,2,0
3383,319,50,113885.0,2,3
3384,191,42,62561.0,1,0
3385,653,38,25530.0,1,0
3386,571,41,33391.0,1,0
3387,12,40,82118.0,1,2
3388,556,46,47541.0,3,1
3389,541,43,41782.0,3,2
3390,735,49,67172.0,1,0
3391,854,64,46586.0,3,0
3392,14,51,57771.0,1,1
3393,328,18,41758.0,1,0
3394,469,35,33725.0,1,0
3395,947,52,31912.0,1,2
3396,368,38,37846.0,1,1
3397,864,44,36237.0,2,0
3398,969,47,33590.0,1,0
3399,324,27,63020.0,1,0
3400,76,42,53290.0,4,1
3401,545,43,74250.0,3,1
3402,877,56,59069.0,1,0
3403,288,28,79159.0,2,0
3404,123,48,64605.0,2,2
3405,617,35,52207.0,1,1
3406,92,26,85999.0,1,1
3407,235,18,67525.0,1,3
3408,627,33,26873.0,1,3
3409,149,45,30439.0,1,0
3410,988,25,58908.0,2,1
3411,1047,39,44489.0,3,0
3412,1060,39,41690.0,2,1
3413,426,28,52693.0,3,3
3414,796,45,63664.0,1,2
3415,23,35,115300.0,1,2
3416,311,50,55425.0,1,3
3417,876,18,48488.0,3,2
3418,573,49,111317.0,3,0
3419,1099,62,92929.0,1,1
3420,842,40,59072.0,1,1
3421,825,23,37134.0,1,0
3422,1046,18,49363.0,1,1
3423,661,54,38000.0,2,1
3424,951,34,44206.0,1,0
3425,660,56,55281.0,3,2
3426,232,51,77384.0,3,1
3427,479,49,58424.0,1,0
3428,22,37,63937.0,3,0
3429,735,38,102193.0,1,1
3430,1162,34,59665.0,3,0
3431,138,37,57028.0,1,1
3432,156,54,48115.0,2,2
3433,864,31,26448.0,1,0
3434,849,43,22494.0,1,1
3435,325,39,56987.0,4,1
3436,24,32,40486.0,2,1
3437,549,47,49896.0,1,0
3438,547,49,36884.0,3,1
3439,320,18,52982.0,4,1
3440,789,51,79578.0,3,1
3441,631,48,74026.0,1,2
3442,468,35,58054.0,1,0
3443,896,49,62289.0,3,1
3444,718,35,47210.0,1,0
3445,27,37,60404.0,1,0
3446,384,40,71451.0,1,0
3447,732,50,57870.0,4,0
3448,483,36,49509.0,5,0
3449,558,53,89978.0,2,1
3450,733,30,29226.0,2,0
3451,127,54,50693.0,1,1
3452,627,47,26211.0,3,0
3453,396,42,40352.0,1,0
3454,332,59,53241.0,1,0
3455,851,65,90291.0,1,3
3456,757,23,31028.0,1,0
3457,888,29,49615.0,1,1
3458,273,18,45613.0,2,0
3459,197,41,47190.0,1,0
3460,433,38,42059.0,5,0
3461,606,39,46054.0,3,0
3462,1065,39,52986.0,3,0
3463,239,37,59094.0,3,1
3464,46,47,57300.0,1,3
3465,217,34,73733.0,1,1
3466,1039,25,18000.0,3,0
3467,201,35,27217.0,1,1
3468,282,32,35422.0,1,0
3469,1025,39,95752.0,1,2
3470,184,51,55596.0,3,3
3471,293,58,28524.0,3,2
3472,650,33,62024.0,4,0
3473,1047,39,81583.0,3,0
3474,369,21,44240.0,3,0
3475,673,26,18000.0,1,0
3476,759,57,69408.0,1,0
3477,1101,42,36887.0,1,2
3478,725,48,32779.0,1,0
3479,1125,66,39998.0,1,0
3480,347,48,87349.0,2,3
3481,432,44,68608.0,1,2
3482,1154,42,71985.0,1,1
3483,622,45,58482.0,1,3
3484,337,39,60887.0,1,3
3485,428,36,53060.0,1,0
3486,1027,25,39868.0,1,1
3487,92,38,35615.0,1,0
3488,549,47,52222.0,1,2
3489,473,31,51121.0,1,0
3490,1116,22,48044.0,1,1
3491,1161,51,38870.0,1,0
3492,998,53,35855.0,1,1
3493,678,51,82373.0,1,0
3494,296,43,40183.0,1,1
3495,888,32,32753.0,1,0
3496,868,51,48985.0,1,1
3497,1010,51,82773.0,1,2
3498,893,24,47175.0,3,0
3499,722,48,37605.0,1,0
3500,931,26,28844.0,1,0
3501,106,51,48225.0,1,3
3502,907,45,65984.0,3,0
3503,768,47,52686.0,1,1
3504,1193,45,41012.0,3,0
3505,679,53,72568.0,3,2
3506,424,29,40468.0,4,2
3507,283,45,63315.0,3,0
3508,358,32,23941.0,1,2
3509,992,49,53519.0,1,0
3510,322,29,39975.0,1,0
3511,567,40,41519.0,1,0
3512,910,48,46885.0,5,1
3513,49,38,26977.0,3,2
3514,985,63,115966.0,1,2
3515,61,33,34639.0,3,2
3516,519,52,49172.0,4,0
3517,312,42,42186.0,1,2
