id,passenger_id,flight_id,fare_class,purchase_channel,ticket_price,ancillaries_spend
2145,168,1159,0,2,755.86,23.08
2146,2083,791,0,0,328.05,18.33
2147,2484,285,0,0,679.28,22.88
2148,560,325,1,0,244.69,55.5
2149,3493,678,0,2,132.27,0.0
2150,752,358,0,2,106.79,75.25
2151,2964,1099,0,1,441.38,8.36
2152,1679,546,0,0,439.51,1.59
2153,2961,665,0,0,177.82,35.84
2154,457,50,1,1,251.19,51.05
2155,243,341,1,0,469.96,14.42
2156,343,467,0,0,245.46,36.54
2157,2496,1057,0,0,824.04,59.69
2158,1044,1119,1,0,286.18,29.83
2159,366,513,1,0,130.3,37.66
2160,2563,362,0,0,314.15,2.34
2161,1380,945,2,0,1585.25,30.18
2162,3120,833,0,1,152.34,14.54
2163,3657,247,0,0,323.94,3.69
2164,2395,256,1,2,185.3,26.12
2165,1519,403,0,2,308.98,22.46
2166,138,970,2,1,353.05,67.18
2167,228,1176,0,0,212.35,8.54
2168,128,465,1,0,703.2,9.7
2169,245,374,0,0,181.89,66.88
2170,2344,271,0,0,258.29,18.44
2171,2133,1087,0,1,243.56,37.16
2172,2393,897,0,0,306.22,28.1
2173,206,81,1,1,395.14,72.21
2174,1917,976,0,1,366.48,65.01
2175,3195,164,1,0,274.27,16.36
2176,3582,539,0,2,85.85,9.36
2177,3838,12,1,1,447.81,17.47
2178,1067,217,0,3,683.25,25.62
2179,1551,805,0,0,302.27,19.98
2180,269,89,1,0,217.4,17.16
2181,3703,448,0,3,456.77,59.07
2182,3168,295,0,1,211.94,20.6
2183,2147,611,0,0,143.94,48.04
2184,2814,976,0,0,323.76,37.13
2185,3850,1185,1,1,659.05,29.95
2186,4013,343,1,0,159.72,21.84
2187,2759,700,0,0,381.62,16.68
2188,801,29,0,2,132.5,12.21
2189,1231,980,1,0,191.64,18.31
2190,1595,623,2,2,530.39,81.16
2191,508,994,1,1,484.12,19.33
2192,1982,1126,0,2,237.14,39.23
2193,1954,303,0,2,366.66,34.12
2194,3866,948,0,2,230.03,9.99
2195,3997,452,0,0,808.04,51.48
2196,3092,793,1,0,656.37,17.12
2197,490,1085,0,0,308.32,8.31
2198,2329,416,0,2,324.4,32.01
2199,3907,710,1,0,264.35,95.39
2200,3621,760,1,2,269.33,37.0
2201,2691,239,2,3,497.13,7.27
2202,3558,1094,1,2,258.3,51.86
2203,1516,611,0,2,144.97,17.73
2204,3635,162,0,0,581.16,104.91
2205,2036,22,1,1,219.43,63.7
2206,2147,611,1,0,308.43,19.05
2207,3424,951,1,1,353.74,16.97
2208,1896,1098,1,1,460.0,46.13
2209,1925,77,0,0,249.42,13.69
2210,352,129,0,0,155.62,63.32
2211,2416,145,2,2,452.86,25.23
2212,1404,978,2,0,373.05,71.79
2213,1595,623,0,3,225.86,36.99
2214,3635,162,1,3,1000.51,31.07
2215,966,1040,2,0,332.11,37.18
2216,2496,1057,1,3,1331.61,18.83
2217,654,581,1,0,938.17,59.42
2218,1917,976,0,0,375.8,39.47
2219,833,909,2,2,765.33,7.96
2220,3601,602,2,0,396.27,15.82
2221,2113,1104,0,1,192.52,2.4
2222,4029,299,0,3,179.65,19.84
2223,162,944,0,2,195.2,43.58
2224,3232,648,1,0,727.61,66.97
2225,2841,954,0,1,139.17,7.28
2226,3267,1193,1,3,261.55,58.62
2227,2240,61,0,3,369.22,24.68
2228,2607,1082,1,2,179.63,49.77
2229,3247,177,0,0,136.78,57.52
2230,2257,796,1,1,481.85,11.04
2231,3977,523,0,3,345.76,59.93
2232,614,67,1,0,207.02,58.74
2233,3584,508,0,2,87.59,25.84
2234,3081,267,1,3,305.87,19.47
2235,1968,635,0,0,639.73,10.78
2236,1478,127,0,1,409.33,44.11
2237,1348,27,1,1,237.21,18.11
2238,207,1126,1,0,388.76,27.67
2239,3312,557,1,2,250.5,21.72
2240,1655,914,1,0,328.84,33.64
2241,3264,558,2,3,457.79,27.42
2242,44,313,1,0,1047.82,7.79
2243,1490,838,0,2,162.51,26.47
2244,1487,1181,0,2,371.25,15.52
2245,3384,191,2,1,516.42,25.71
2246,1239,167,2,0,357.92,40.13
2247,3911,848,0,0,444.94,45.31
2248,3492,998,1,1,304.61,12.48
2249,3956,381,0,2,280.01,44.95
2250,706,436,2,0,384.7,16.76
2251,350,1097,0,0,277.71,5.48
2252,2080,1160,0,0,210.04,17.03
2253,171,155,0,0,402.52,27.32
2254,1215,91,0,0,271.09,44.48
2255,552,502,1,1,975.9,85.06
2256,934,171,1,1,384.01,123.59
2257,1256,1141,0,0,275.34,24.63
2258,766,174,0,1,343.58,102.51
2259,945,247,0,1,397.3,20.65
2260,3146,763,2,2,843.6,84.46
2261,3189,983,1,2,320.93,15.1
2262,3261,127,0,1,288.94,75.68
2263,2328,1149,0,1,288.71,2.61
2264,1412,811,0,0,267.63,59.94
2265,3267,1193,1,1,257.73,51.7
2266,1248,590,1,0,149.52,10.81
2267,1938,288,0,0,352.1,3.47
2268,1188,27,1,2,277.81,8.76
2269,2395,256,0,2,177.28,17.14
2270,2677,983,0,0,165.8,73.02
2271,277,123,1,0,591.64,13.65
2272,120,219,0,0,125.75,17.17
2273,1692,871,0,0,327.31,0.72
2274,530,748,0,0,369.26,32.05
2275,4125,853,0,1,76.8,28.79
2276,864,983,1,2,346.56,4.57
2277,45,85,1,0,297.52,48.09
2278,1382,260,1,2,332.14,51.54
2279,99,892,0,0,172.68,45.82
2280,2331,375,0,3,744.13,7.21
2281,3172,1188,0,0,610.47,25.46
2282,1112,124,0,1,242.33,41.61
2283,2355,79,1,1,550.49,81.77
2284,1467,1012,1,0,443.95,23.36
2285,1056,939,2,2,837.0,14.47
2286,1348,27,0,2,89.02,37.93
2287,3964,134,2,1,364.82,9.7
2288,1877,774,0,1,223.42,23.19
2289,51,612,1,2,215.33,9.56
2290,2791,860,0,3,236.49,16.1
2291,2615,127,0,1,260.79,68.61
2292,3019,636,0,2,144.86,13.56
2293,1981,663,2,0,510.33,38.76
2294,618,1009,2,0,800.54,13.84
2295,2444,851,0,0,304.98,29.45
2296,530,748,1,2,462.03,7.27
2297,3708,1139,0,2,252.03,21.78
2298,2802,1065,2,2,504.65,41.52
2299,1854,803,0,2,176.33,22.9
2300,3608,1022,0,0,173.65,36.35
2301,3543,451,0,2,279.8,36.45
2302,4064,549,1,2,269.62,30.49
2303,1117,1007,1,0,271.97,54.94
2304,3555,164,2,2,431.56,52.31
2305,2504,830,0,0,236.95,35.87
2306,3315,866,0,1,270.06,16.22
2307,1496,33,2,3,417.8,22.53
2308,725,24,2,3,2329.09,15.59
2309,3113,525,0,3,208.85,111.65
2310,837,320,1,1,570.1,39.62
2311,2518,2,0,0,283.29,50.77
2312,2807,1044,1,0,1053.53,36.69
2313,3047,256,1,1,245.94,39.6
2314,2075,50,1,0,223.57,72.75
2315,49,128,0,1,240.66,30.59
2316,3408,627,1,2,539.6,11.92
2317,1995,155,1,2,593.54,2.29
2318,3800,535,0,1,237.57,4.69
2319,3144,595,0,1,517.99,57.75
2320,2307,492,1,0,250.24,12.24
2321,65,166,0,0,292.85,46.43
2322,1761,763,2,1,817.3,33.93
2323,1974,158,1,0,562.12,47.1
2324,2287,644,2,0,1924.94,18.41
2325,1565,47,0,0,379.01,0.0
2326,2379,51,1,1,614.5,40.52
2327,2103,632,0,1,364.17,16.36
2328,1307,1072,2,0,294.22,25.4
2329,4166,321,0,2,341.52,33.64
2330,2369,655,0,0,456.68,30.55
2331,2552,344,1,2,882.84,90.88
2332,241,1188,0,2,626.25,5.06
2333,228,1176,1,2,275.84,10.65
2334,3115,843,1,0,352.13,43.06
2335,381,189,1,3,173.33,17.52
2336,2549,907,1,2,396.86,12.11
2337,2219,462,0,0,338.3,17.84
2338,391,820,0,0,223.64,38.62
2339,3774,738,1,1,290.98,38.27
2340,974,148,0,0,230.37,13.3
2341,1678,852,0,0,441.5,16.26
2342,2232,580,0,0,203.89,16.56
2343,1814,166,1,2,441.26,50.01
2344,2139,489,0,0,155.82,4.98
2345,2474,1101,1,0,1042.92,31.5
2346,3628,1001,0,0,323.88,33.09
2347,2016,193,0,0,339.37,15.86
2348,1306,708,2,0,754.36,14.05
2349,321,675,0,2,205.07,13.61
2350,1555,594,0,1,390.34,36.77
2351,4014,1023,0,1,271.45,8.57
2352,377,220,1,2,197.65,23.15
2353,184,613,2,0,461.97,18.3
2354,605,266,0,1,252.13,31.2
2355,2962,345,0,3,321.07,6.47
2356,4165,535,2,0,419.03,20.96
2357,2895,292,2,2,557.51,48.78
2358,1659,200,0,1,383.27,54.47
2359,2956,50,0,0,114.83,47.21
2360,2135,591,1,2,470.53,33.39
2361,1777,238,1,2,230.38,24.63
2362,428,191,1,0,382.68,16.55
2363,2082,558,0,2,143.95,73.56
2364,517,402,0,0,786.02,49.54
2365,1477,452,1,3,1179.83,16.78
2366,2952,281,0,2,317.42,6.39
2367,2144,719,0,2,385.55,49.01
2368,2653,111,1,3,586.82,18.87
2369,1921,1008,1,3,482.34,19.61
2370,2798,484,2,1,524.06,7.83
2371,655,37,0,1,301.57,46.06
2372,3783,49,1,1,670.32,33.21
2373,2417,625,0,0,74.97,29.85
2374,452,271,0,0,288.38,110.05
2375,3105,578,2,2,476.44,16.74
2376,1769,603,0,1,266.81,10.62
2377,1827,940,1,1,955.67,47.18
2378,64,1068,0,3,115.39,21.82
2379,3205,793,0,2,361.98,35.68
2380,2152,687,0,3,114.6,17.67
2381,689,1053,0,0,399.5,20.68
2382,1289,51,0,0,339.88,30.53
2383,1936,156,0,2,395.73,8.37
2384,3702,1078,0,1,668.5,12.6
2385,1973,182,1,2,595.43,23.54
2386,1291,1180,1,0,256.04,53.65
2387,1827,940,0,1,613.31,19.47
2388,1331,812,1,0,1079.75,39.05
2389,811,954,0,0,137.6,24.36
2390,2062,519,0,1,52.46,132.3
2391,2559,21,0,0,102.16,18.33
2392,1303,348,0,1,168.76,21.34
2393,3949,222,1,0,291.68,83.29
2394,3307,612,0,1,102.9,34.46
2395,2592,607,2,2,780.82,34.06
2396,4066,654,0,1,320.87,0.0
2397,882,408,0,0,118.09,10.8
2398,3196,511,0,0,177.0,53.84
2399,3791,86,0,2,323.38,22.18
2400,2376,310,1,0,336.33,30.35
2401,3420,842,0,2,107.86,9.3
2402,1465,800,0,1,194.44,2.43
2403,992,568,2,0,580.33,37.36
2404,2887,459,1,0,1085.38,18.72
2405,1323,1031,1,3,1084.52,10.81
2406,1991,839,2,2,497.04,25.18
2407,4008,1172,2,2,386.06,19.15
2408,1816,712,1,0,405.75,30.58
2409,3086,405,0,3,406.66,8.86
2410,1979,696,1,2,361.93,16.36
2411,1159,926,0,2,73.63,17.55
2412,1705,427,1,1,149.74,16.17
2413,2989,308,1,0,297.28,14.65
2414,421,833,0,1,45.0,67.51
2415,1278,553,1,1,350.48,8.91
2416,2584,1148,0,0,184.67,72.46
2417,2210,267,0,0,152.9,34.06
2418,3175,743,1,0,364.78,7.73
2419,1116,979,1,3,258.95,14.72
2420,537,791,0,0,323.39,29.77
2421,3314,691,0,0,563.82,74.0
2422,3259,910,0,2,394.99,28.23
2423,448,781,1,2,245.94,41.64
2424,1403,444,0,1,333.52,28.63
2425,3811,928,0,0,211.45,5.06
2426,1020,746,1,0,224.18,8.59
2427,3750,226,0,1,201.58,94.51
2428,2169,193,0,1,295.0,6.13
2429,1396,1068,0,0,210.86,58.68
2430,3677,457,0,2,346.23,23.54
2431,50,536,1,0,450.62,53.86
2432,442,242,0,0,247.51,16.76
2433,1187,847,1,3,349.23,80.93
2434,2684,462,0,3,344.78,24.22
2435,1317,773,0,2,383.49,52.39
2436,2435,455,0,2,657.51,59.79
2437,3013,1110,0,0,416.79,29.91
2438,1385,665,0,2,158.86,53.49
2439,868,186,0,3,500.38,10.57
2440,4007,126,0,0,731.78,20.61
2441,267,1046,1,0,210.07,16.87
2442,3471,293,0,1,66.89,96.3
2443,1518,647,2,3,1323.66,16.6
2444,3878,589,0,3,126.22,28.23
2445,2436,1004,0,0,279.92,37.6
2446,1640,1189,1,2,474.27,53.69
2447,1369,437,0,0,135.69,53.07
2448,912,207,1,1,441.85,27.76
2449,3948,1095,0,1,590.55,19.7
2450,3773,807,1,2,492.42,11.16
2451,1500,567,1,3,1165.58,50.44
2452,2140,265,1,1,513.91,30.87
2453,1682,1034,1,1,259.32,11.34
2454,594,720,0,0,93.93,62.2
2455,1901,617,2,2,718.34,42.8
2456,2578,1182,1,2,419.08,139.83
2457,3758,240,1,0,541.7,17.27
2458,2909,371,1,2,171.52,19.04
2459,1305,487,0,1,235.48,32.18
2460,3733,592,1,1,962.7,20.66
2461,3296,281,1,1,443.23,46.72
2462,3403,288,1,3,743.48,26.5
2463,1221,579,1,1,758.07,20.66
2464,594,720,0,1,184.35,28.91
2465,452,271,1,3,310.24,79.01
2466,3635,162,1,3,983.84,26.22
2467,1066,94,1,3,496.33,44.1
2468,2774,301,1,0,260.31,35.81
2469,3261,127,0,0,362.79,50.65
2470,2031,800,1,0,205.86,31.38
2471,3772,678,1,0,235.61,34.18
2472,2813,670,0,2,437.04,11.57
2473,2101,521,0,2,125.28,65.07
2474,3412,1060,1,2,215.09,88.46
2475,1,626,0,0,207.39,104.51
2476,1003,1176,0,0,278.69,47.0
2477,180,1174,0,2,162.92,0.0
2478,1892,724,0,0,137.9,24.32
2479,1734,66,0,2,271.28,16.05
2480,2107,384,2,1,1801.06,85.44
2481,2348,647,0,1,566.45,78.09
2482,3035,452,0,3,741.92,49.83
2483,821,1128,1,2,541.89,32.31
2484,1747,28,0,0,160.78,58.78
2485,856,1115,1,2,363.41,43.11
2486,820,1072,2,1,310.63,28.17
2487,1335,451,0,1,76.27,26.6
2488,3077,1090,1,1,234.59,20.13
2489,2181,133,1,3,390.32,0.33
2490,2824,582,0,0,361.01,13.69
2491,439,928,0,0,207.09,29.32
2492,3340,955,0,0,156.71,88.97
2493,2991,465,1,0,651.55,14.19
2494,425,534,0,2,451.02,26.23
2495,3527,892,0,1,256.88,56.18
2496,789,606,1,0,355.74,41.46
2497,274,294,2,2,1606.44,19.9
2498,179,635,0,0,598.35,40.03
2499,1875,868,0,0,62.09,25.66
2500,3838,12,0,0,205.13,1.07
2501,2241,682,0,0,111.47,12.26
2502,2979,256,0,1,227.24,20.36
2503,4193,1196,0,3,626.92,7.93
2504,3739,939,0,2,371.98,39.37
2505,1565,47,0,1,404.36,36.83
2506,3750,226,2,0,321.01,31.99
2507,2001,61,0,0,391.27,22.87
2508,582,522,1,0,959.42,11.29
2509,3610,1127,1,0,256.4,82.15
2510,3705,136,1,1,310.64,20.68
2511,4096,593,0,1,235.39,14.56
2512,1131,1048,1,0,434.7,11.74
2513,3620,474,0,2,365.51,2.83
2514,946,264,1,2,520.68,94.58
2515,2131,341,0,3,422.26,82.7
2516,1958,371,1,1,209.33,27.51
2517,2930,793,0,0,328.96,19.92
2518,692,1128,0,0,337.76,21.97
2519,942,53,0,0,169.91,14.92
2520,2011,1142,0,1,139.63,40.6
2521,2560,923,2,0,1636.96,55.6
2522,827,526,2,3,575.14,37.95
2523,1066,94,0,1,333.21,68.5
2524,3826,635,0,0,556.27,19.71
2525,421,833,0,2,118.2,19.22
2526,1579,674,1,0,581.7,25.98
2527,717,915,0,3,291.52,40.22
2528,745,1039,0,1,158.86,19.44
2529,1892,724,0,1,151.1,6.37
2530,2827,872,0,2,355.19,45.6
2531,2813,670,1,0,463.2,42.11
2532,2983,879,0,2,301.39,19.53
2533,1846,589,2,0,485.89,31.28
2534,715,626,1,0,315.37,49.47
2535,824,1145,1,3,238.68,6.47
2536,1456,419,1,0,530.99,42.23
2537,3887,1106,0,0,325.14,62.17
2538,458,392,0,0,160.01,57.49
2539,3756,471,0,2,289.36,9.71
2540,3167,1184,1,0,338.81,23.43
2541,866,1022,1,0,317.46,34.63
2542,420,1038,0,0,644.09,52.58
2543,1213,1134,0,2,698.47,35.3
2544,3514,985,0,2,204.77,48.07
2545,4053,692,0,0,156.56,12.1
2546,2301,442,2,0,401.48,25.39
2547,4029,299,1,1,290.53,20.97
2548,2062,519,0,0,128.18,34.78
2549,1289,51,0,3,359.68,36.89
2550,164,851,0,3,410.17,70.4
2551,736,119,0,0,89.54,24.06
2552,3818,905,0,0,198.81,62.78
2553,2252,847,0,0,210.6,24.95
2554,476,21,0,3,244.13,77.0
2555,2601,1067,2,0,740.2,17.73
2556,2023,1119,0,0,169.2,37.16
2557,3525,60,0,2,756.66,33.33
2558,1910,257,0,2,279.18,5.15
2559,3522,568,0,0,127.21,4.8
2560,905,652,2,0,345.93,54.02
2561,4169,833,0,0,144.87,28.47
2562,4003,663,0,2,130.06,41.46
2563,4106,363,2,0,852.02,60.44
2564,1535,183,1,1,213.1,60.98
2565,2318,495,0,2,170.9,63.74
2566,1326,444,0,0,239.68,16.81
2567,3674,514,2,0,558.09,37.67
2568,4140,552,1,1,503.17,44.47
2569,1220,1077,0,2,366.43,17.23
2570,3345,410,0,3,743.39,33.73
2571,1734,66,0,1,317.57,58.97
2572,1135,875,1,1,184.8,19.38
2573,3274,642,0,0,357.92,21.64
2574,2421,622,1,1,249.61,54.56
2575,2946,624,2,2,396.76,42.86
2576,976,1183,0,3,448.83,17.28
2577,3003,123,0,1,414.42,9.93
2578,1849,723,2,0,308.67,56.27
2579,2705,208,0,2,270.64,41.61
2580,1126,250,0,0,344.75,17.6
2581,1263,807,2,0,828.46,62.06
2582,3388,556,0,0,369.94,16.75
2583,896,36,0,2,210.1,11.7
2584,3286,479,0,1,358.78,15.4
2585,1336,996,1,0,391.29,17.76
2586,1837,685,0,0,312.7,72.38
2587,2881,413,1,2,514.67,12.0
2588,437,194,0,3,288.44,72.81
2589,2301,442,0,2,132.63,62.77
2590,1154,219,2,2,284.63,29.4
2591,637,785,0,0,142.36,16.68
2592,3178,400,1,1,294.8,19.53
2593,3095,320,0,3,431.57,68.64
2594,2092,8,2,2,1041.36,25.79
2595,1550,764,0,2,208.46,6.01
2596,608,398,0,0,249.79,38.25
2597,2755,948,2,2,466.97,35.86
2598,1213,1134,1,0,1083.23,35.99
2599,1370,717,0,2,135.59,29.23
2600,1152,497,0,2,652.94,24.37
2601,3905,1022,0,2,342.67,16.97
2602,2456,569,0,0,356.88,20.99
2603,879,1155,0,2,195.92,8.92
2604,1440,57,1,1,335.75,3.19
2605,2940,649,0,0,45.0,12.27
2606,1021,424,1,0,357.13,9.44
2607,2430,949,0,2,286.1,4.71
2608,1033,286,0,2,248.97,81.58
2609,3798,662,0,0,238.49,22.87
2610,1236,270,0,3,707.02,50.09
2611,2284,546,1,0,613.38,66.33
2612,1206,1149,0,0,265.07,36.84
2613,834,973,2,1,358.62,53.83
2614,1294,18,1,2,298.41,17.72
2615,233,830,1,1,239.23,81.55
2616,2383,31,1,1,511.65,22.25
2617,316,896,0,0,135.7,22.56
2618,1410,743,2,0,451.58,20.23
2619,2591,934,1,3,979.25,14.71
2620,1259,180,0,3,507.45,60.12
2621,2848,747,0,2,221.72,21.76
2622,3913,960,0,0,598.09,8.2
2623,321,675,0,2,180.74,17.38
2624,242,97,1,0,150.72,38.65
2625,1545,676,1,0,475.76,26.27
2626,1115,1162,0,2,286.23,0.0
2627,297,821,1,2,268.74,33.82
2628,1991,839,1,0,219.98,4.11
2629,3741,300,0,0,393.7,0.98
2630,816,679,0,3,751.8,145.88
2631,1524,1111,0,1,282.49,20.05
2632,4121,410,0,3,781.95,96.88
2633,3977,523,1,0,483.11,5.49
2634,1806,784,0,0,164.35,3.41
2635,2197,844,1,0,520.0,83.41
2636,1209,29,0,0,136.44,60.94
2637,3342,895,0,0,109.97,24.46
2638,3415,23,1,2,504.34,67.84
2639,1615,1083,0,0,628.51,17.62
2640,1913,3,0,0,122.88,37.91
2641,2179,308,0,3,197.63,128.02
2642,3578,696,0,0,217.88,13.96
2643,3795,338,0,0,714.45,7.53
2644,3036,842,1,3,278.87,10.23
2645,3696,999,0,0,203.49,45.35
2646,2329,416,1,0,498.06,13.2
2647,3102,871,0,2,240.77,21.77
2648,3784,911,1,0,337.5,12.57
2649,3040,902,0,1,262.1,21.56
2650,1415,296,2,1,385.48,51.46
2651,2097,607,2,1,701.11,14.84
2652,1512,1019,0,0,639.44,55.15
2653,2323,815,0,2,114.14,32.38
2654,3434,849,1,0,1103.31,29.36
2655,1066,94,0,1,220.17,39.65
2656,899,972,1,0,239.94,66.25
2657,3042,1135,1,0,263.59,36.37
2658,3271,395,2,2,403.74,26.42
2659,3704,126,0,3,925.85,12.65
2660,3352,748,1,3,501.51,15.78
2661,963,1014,1,0,425.98,101.96
2662,538,379,0,2,343.35,32.58
2663,350,1097,0,0,195.34,17.46
2664,2937,434,0,2,158.83,40.21
2665,627,888,0,0,240.26,53.22
2666,2350,496,2,0,380.19,23.2
2667,386,605,1,1,169.64,8.84
2668,3181,1166,1,0,298.35,41.8
2669,1094,111,1,0,596.04,13.01
2670,3792,954,1,0,259.26,29.79
2671,1329,894,0,1,131.22,41.83
2672,1325,484,0,0,285.96,13.55
2673,2793,327,1,2,217.14,50.39
2674,1882,362,0,2,288.48,54.84
2675,2833,570,1,3,319.68,6.64
2676,306,860,0,0,162.01,41.63
2677,2836,1078,1,2,1154.54,35.01
2678,3871,861,0,1,130.58,35.13
2679,2722,444,1,0,456.02,8.02
2680,846,626,1,3,359.87,55.21
2681,2819,859,0,0,647.36,58.52
2682,614,67,0,2,187.03,24.59
2683,4183,1137,1,0,283.17,63.33
2684,2626,78,0,2,322.2,22.94
2685,1371,924,1,0,220.89,41.49
2686,2067,814,0,0,618.05,1.56
2687,150,466,0,0,326.33,8.99
2688,1757,753,0,2,307.09,73.92
2689,1641,156,0,3,399.56,36.66
2690,1506,1033,0,0,750.96,19.99
2691,2349,405,0,1,355.29,117.01
2692,2407,817,0,2,184.42,4.69
2693,1258,1027,1,3,510.59,37.37
2694,397,916,1,0,541.24,41.05
2695,1437,1175,0,2,604.5,10.33
2696,49,128,0,1,124.07,8.25
2697,3694,369,1,1,228.09,41.91
2698,905,652,1,0,237.53,2.73
2699,2226,765,2,0,407.14,54.05
2700,2136,407,2,2,333.61,18.91
2701,3922,1192,0,0,259.81,38.49
2702,913,838,0,1,158.58,2.75
2703,1556,20,0,1,353.73,32.72
2704,632,948,0,0,224.51,39.36
2705,1872,1010,2,3,373.48,9.5
2706,1418,396,0,1,433.72,46.18
2707,148,413,0,1,299.35,10.37
2708,3711,30,1,0,301.01,25.17
2709,1197,1091,2,2,828.09,59.71
2710,3101,1033,0,2,716.29,8.74
2711,340,541,0,2,149.27,46.8
2712,603,860,1,1,362.57,1.96
2713,3521,719,0,0,475.54,19.23
2714,2441,1193,0,0,206.32,31.11
2715,2812,526,1,0,364.79,27.94
2716,3155,706,1,0,278.82,48.17
2717,3278,98,1,2,494.64,33.52
2718,3058,206,0,1,251.62,22.27
2719,3500,931,0,2,184.07,3.85
2720,3258,856,1,1,258.45,47.33
2721,1580,98,1,2,488.44,32.11
2722,3275,154,2,1,1893.29,72.9
2723,1527,29,0,3,76.9,40.69
2724,4093,938,0,2,280.03,33.7
2725,2941,1128,2,1,892.2,62.31
2726,2044,323,0,0,359.17,37.08
2727,3545,1193,2,0,459.18,96.17
2728,3887,1106,0,2,379.12,113.48
2729,1430,207,2,0,695.41,23.15
2730,1112,124,2,0,686.54,4.5
2731,2683,966,0,0,97.78,64.65
2732,587,292,0,2,235.13,60.02
2733,1834,615,0,3,262.06,30.76
2734,3598,1095,0,2,515.83,71.67
2735,1084,718,0,1,134.93,30.33
2736,2507,470,0,3,171.39,4.16
2737,4009,685,0,2,301.96,37.51
2738,1191,1003,0,1,361.83,16.84
2739,2595,940,1,0,896.76,40.46
2740,767,1177,0,2,595.48,11.9
2741,1883,247,1,0,559.87,27.68
2742,3015,462,1,2,439.83,44.99
2743,4186,906,1,0,285.57,55.82
2744,1125,505,0,2,342.93,41.45
2745,3022,884,0,0,120.59,35.9
2746,1615,1083,0,0,645.46,79.48
2747,550,958,0,0,328.83,39.29
2748,1997,299,1,0,220.21,38.66
2749,1600,1075,0,1,385.98,24.8
2750,2076,990,0,3,340.56,22.3
2751,1491,1086,0,3,306.43,22.75
2752,183,473,0,0,734.47,37.68
2753,2111,574,0,2,224.51,29.39
2754,4067,342,0,1,257.12,19.2
2755,2909,371,1,2,189.5,39.49
2756,1400,498,0,2,204.48,50.32
2757,3191,849,0,2,634.8,75.6
2758,3255,880,2,0,439.07,30.4
2759,161,708,1,3,523.24,28.14
2760,1132,553,1,3,425.48,39.69
2761,3629,1003,0,0,286.7,91.77
2762,1375,815,0,0,113.74,48.98
2763,819,1034,2,1,397.15,11.46
2764,2026,970,1,0,272.48,30.28
2765,1917,976,0,1,360.6,4.81
2766,771,913,0,2,356.46,30.0
2767,513,1127,2,3,418.98,1.07
2768,729,544,0,1,183.21,8.25
2769,1890,850,0,2,95.47,9.96
2770,4090,1144,1,2,967.4,45.75
2771,2381,480,1,0,215.08,65.65
2772,3359,335,0,0,203.44,14.19
2773,589,351,0,1,172.05,5.57
2774,748,893,0,1,431.66,63.82
2775,2436,1004,0,2,315.95,0.0
2776,811,954,1,0,264.22,38.94
2777,2031,800,0,2,191.38,25.45
2778,2757,47,0,1,309.94,4.93
2779,3902,28,0,0,155.47,16.8
2780,3262,517,0,0,230.04,29.48
2781,380,318,1,0,532.59,32.23
2782,3747,30,0,0,91.04,72.16
2783,2094,1145,0,0,69.65,4.89
2784,3267,1193,0,1,197.39,46.5
2785,946,264,0,2,353.95,15.96
2786,1591,1106,1,2,521.43,98.81
2787,2546,794,1,2,1231.56,28.83
2788,2666,806,1,0,572.44,33.65
2789,3390,735,0,1,343.18,50.63
2790,671,317,0,0,191.18,8.9
2791,3395,947,2,2,1618.82,19.45
2792,660,749,0,0,228.93,33.74
2793,1622,842,0,0,146.4,39.31
2794,1563,794,0,1,693.08,11.36
2795,160,1109,2,0,1300.89,109.26
2796,3685,752,0,1,173.12,13.62
2797,1219,348,1,1,519.63,32.16
2798,584,846,0,0,202.1,18.5
2799,2405,363,0,2,313.2,14.46
2800,235,1043,0,0,512.66,27.24
2801,3464,46,0,2,330.79,68.61
2802,3448,483,1,1,613.14,38.77
2803,1027,475,0,3,225.33,18.82
2804,350,1097,1,0,374.57,14.55
2805,2279,688,1,3,326.74,31.94
2806,307,1070,0,0,275.4,53.68
2807,1975,97,1,2,208.04,7.25
2808,1018,389,1,1,320.47,31.96
2809,1250,616,0,1,473.86,43.44
2810,3813,652,1,1,134.98,24.7
2811,3485,428,0,2,591.8,62.81
2812,794,509,0,3,497.45,15.54
2813,2695,1094,1,0,316.64,16.04
2814,3198,1052,0,0,764.49,3.48
2815,2584,1148,1,2,342.51,17.1
2816,1337,544,0,2,148.91,20.43
2817,1150,1149,1,0,303.28,51.69
2818,4169,833,0,2,92.74,37.18
2819,2794,742,0,1,121.13,43.15
2820,85,628,1,2,293.38,42.84
2821,319,1079,1,0,210.29,16.33
2822,3445,27,2,0,334.89,49.42
2823,60,978,0,1,123.87,33.54
2824,3673,532,0,3,744.12,0.0
2825,1222,76,0,0,257.24,61.37
2826,3786,407,2,0,376.37,153.64
2827,2540,1081,1,0,657.5,32.65
2828,515,136,0,0,228.43,19.8
2829,1117,1007,1,1,185.25,24.11
2830,3233,1005,0,0,336.67,51.94
2831,2879,363,2,2,709.98,3.47
2832,1949,117,1,2,479.6,29.87
2833,1304,74,2,2,357.04,19.59
2834,1818,423,0,2,478.67,65.97
2835,4007,126,0,1,767.37,43.67
2836,1123,213,0,1,263.9,18.4
2837,721,107,1,2,1152.74,26.04
2838,1331,812,0,0,661.79,0.16
2839,242,97,0,2,57.08,7.06
2840,3622,113,1,0,411.46,27.32
2841,3698,612,2,1,382.86,51.28
2842,4158,595,0,1,526.64,7.08
