id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag
2305,1193,3059,1,11.78,1,0
2306,422,3425,1,9.12,0,0
2307,3451,1307,1,13.59,0,0
2308,4948,2077,2,13.96,0,0
2309,922,788,3,19.8,0,0
2310,5172,2366,2,19.07,0,0
2311,3135,1587,1,12.08,1,0
2312,2009,3862,1,10.0,1,0
2313,957,3596,1,16.19,0,0
2314,5141,312,2,17.24,0,0
2315,1605,1723,2,15.01,0,0
2316,195,164,1,16.15,1,0
2317,2075,3655,1,18.82,0,0
2318,5109,411,2,9.94,0,0
2319,2801,3464,2,13.61,1,0
2320,1240,3060,2,12.26,1,0
2321,3280,1126,1,10.86,1,0
2322,5304,3630,1,10.16,1,0
2323,5546,1066,1,17.46,0,0
2324,5370,1560,1,17.5,0,0
2325,2227,2240,1,13.43,0,0
2326,214,3293,2,19.51,0,0
2327,5087,111,2,19.32,1,0
2328,293,425,2,14.56,0,0
2329,1585,2997,2,14.31,0,0
2330,1916,479,1,11.55,0,0
2331,3083,3847,1,8.08,0,0
2332,2659,3704,2,15.25,0,0
2333,704,2227,4,26.91,0,0
2334,1759,3797,3,13.62,0,0
2335,4547,847,3,14.46,1,0
2336,4914,1528,2,15.69,0,0
2337,5259,2098,1,14.86,1,0
2338,2980,3633,3,16.95,1,0
2339,4813,711,3,14.23,0,0
2340,1800,3462,1,13.36,0,0
2341,4281,1876,2,15.15,0,0
2342,2671,1329,1,6.81,0,0
2343,3377,2740,1,10.37,0,0
2344,5589,3447,3,23.18,1,0
2345,2131,2619,1,13.27,0,0
2346,2506,3750,2,13.12,1,0
2347,3726,2010,1,11.06,1,0
2348,2278,1382,2,17.04,1,0
2349,5458,3880,3,22.34,0,0
2350,2170,2344,2,16.84,0,0
2351,245,1348,1,11.44,0,0
2352,2004,75,2,13.62,0,0
2353,1850,1764,1,5.7,1,0
2354,5097,1765,1,5.99,0,0
2355,3184,1205,1,13.19,0,0
2356,5051,3197,2,19.82,0,0
2357,2908,2321,1,12.6,1,0
2358,1780,91,2,10.86,1,0
2359,1151,2162,2,13.68,0,0
2360,284,2096,1,13.87,0,0
2361,4793,3338,1,16.44,0,0
2362,2210,352,2,15.32,1,0
2363,2793,1622,1,12.91,0,0
2364,3085,2790,1,15.88,0,0
2365,2182,3168,1,9.15,1,0
2366,1581,2136,2,14.79,0,0
2367,1345,639,1,14.64,0,0
2368,4992,584,1,16.62,1,0
2369,3023,1823,1,10.86,0,0
2370,277,2181,1,10.02,0,0
2371,58,2669,2,20.09,1,0
2372,3031,2704,1,15.25,1,0
2373,2873,815,1,13.89,0,0
2374,5283,1720,1,17.1,1,0
2375,470,1693,1,16.27,1,0
2376,782,2597,1,11.89,1,0
2377,195,164,1,12.01,1,0
2378,514,131,2,13.09,0,0
2379,4654,1260,2,17.8,0,0
2380,2650,1415,3,18.66,0,0
2381,556,347,2,15.43,1,0
2382,1963,2615,1,15.27,0,0
2383,1999,3534,1,14.77,0,0
2384,4993,2255,2,16.05,0,0
2385,4160,1148,2,14.16,1,0
2386,418,2393,2,20.71,1,0
2387,3117,2809,1,11.67,0,0
2388,3785,1331,1,16.42,0,0
2389,423,2183,1,13.44,0,0
2390,2798,584,1,19.61,0,0
2391,679,3931,2,13.27,0,0
2392,1729,4146,1,16.16,0,0
2393,5413,289,1,14.34,0,0
2394,4526,1453,2,12.46,0,0
2395,2103,2259,1,9.77,0,0
2396,3303,257,1,14.18,0,0
2397,5586,2678,1,11.2,0,0
2398,966,2390,1,13.66,0,0
2399,3983,2002,1,11.02,0,0
2400,5202,471,1,7.67,0,0
2401,5534,1237,3,15.32,0,0
2402,4428,1858,1,18.91,1,0
2403,2695,1437,1,14.62,0,0
2404,5442,3794,1,8.77,0,0
2405,5590,2420,1,14.38,0,0
2406,3207,560,2,8.07,1,0
2407,5181,2283,1,15.69,0,0
2408,5123,3212,1,7.78,0,0
2409,2980,3633,2,15.53,0,0
2410,1909,1644,3,14.37,0,0
2411,2526,1579,1,13.52,0,0
2412,1974,1404,1,15.67,1,0
2413,3420,1820,1,10.77,1,0
2414,1898,3245,2,17.18,0,0
2415,2875,792,1,13.97,1,0
2416,1164,791,1,8.1,0,0
2417,154,2208,1,16.03,0,0
2418,5194,3464,1,16.31,0,0
2419,4446,2820,3,19.76,1,0
2420,3188,1570,2,16.57,1,0
2421,1131,2078,2,21.95,0,0
2422,628,6,2,14.72,0,0
2423,2968,2035,2,14.85,0,0
2424,3758,3284,1,9.57,0,0
2425,5436,3096,2,10.28,0,0
2426,1846,2758,3,14.72,1,0
2427,1292,1556,1,16.28,0,0
2428,4133,2354,3,18.37,0,0
2429,4928,1415,1,12.93,0,0
2430,1241,1448,2,16.29,1,0
2431,5364,709,1,19.11,0,0
2432,2904,3389,2,15.0,1,0
2433,582,791,2,17.89,0,0
2434,1347,341,2,16.92,1,0
2435,3992,1088,1,13.22,0,0
2436,3832,2105,1,8.51,0,0
2437,2570,3345,1,14.22,0,0
2438,3066,2674,1,19.92,0,0
2439,1005,3985,1,12.29,0,0
2440,5345,2179,1,17.16,0,0
2441,2448,912,2,17.3,0,0
2442,5217,2934,1,10.81,1,0
2443,381,1023,1,13.42,0,0
2444,3038,2092,2,12.74,0,0
2445,2615,233,1,13.95,0,0
2446,666,810,1,11.26,1,0
2447,1760,398,1,14.51,0,0
2448,1836,2288,3,23.72,1,0
2449,4872,3030,1,16.75,1,0
2450,2323,1974,1,18.44,0,0
2451,3067,2584,1,13.4,0,0
2452,3859,1762,2,21.08,0,0
2453,1835,2945,1,12.94,0,0
2454,2067,62,2,17.66,0,0
2455,4311,877,2,20.47,0,0
2456,2038,880,3,17.61,0,0
2457,3192,1014,1,15.9,0,0
2458,3108,630,1,9.36,0,0
2459,1988,3876,1,13.0,0,0
2460,4357,3401,1,17.88,1,0
2461,830,1852,1,11.26,0,0
2462,3448,102,1,12.47,0,0
2463,5387,243,2,21.63,0,0
2464,4487,2122,2,17.53,1,0
2465,2627,297,1,12.57,0,0
2466,2510,3705,3,18.47,0,0
2467,2573,3274,2,14.15,0,0
2468,4840,3392,3,18.04,0,0
2469,730,3180,1,11.05,0,0
2470,1165,60,3,12.66,0,0
2471,813,1551,2,11.21,0,0
2472,4847,454,1,6.53,0,0
2473,4279,4001,1,13.82,0,0
2474,3405,3466,1,13.43,0,0
2475,1428,376,1,11.77,0,0
2476,492,2877,3,13.67,0,0
2477,3195,2645,2,12.19,0,0
2478,3510,3298,1,12.86,1,0
2479,784,1730,1,10.63,0,0
2480,4311,877,1,19.99,0,0
2481,4179,2414,1,11.67,0,0
2482,4124,2625,1,18.22,1,0
2483,1762,809,2,10.24,0,0
2484,4543,3989,2,11.51,1,0
2485,606,2036,2,13.28,0,0
2486,5272,274,1,13.24,0,0
2487,991,1262,1,12.75,0,0
2488,1715,2643,2,8.31,0,0
2489,3770,3562,1,12.46,1,0
2490,422,3425,1,12.87,1,0
2491,840,590,2,14.15,0,0
2492,5432,2615,1,16.37,1,0
2493,2946,3248,1,11.28,0,0
2494,3965,3236,1,15.87,0,0
2495,3015,1277,2,16.45,0,0
2496,1141,2401,1,17.41,1,0
2497,4911,4185,1,6.88,0,0
2498,297,860,1,15.04,0,0
2499,691,1829,1,13.15,0,0
2500,474,3219,2,13.79,1,0
2501,542,1654,1,14.71,1,0
2502,2611,2284,1,17.71,1,0
2503,1484,1531,1,12.33,0,0
2504,5088,217,1,13.57,0,0
2505,5050,2600,1,16.69,1,0
2506,528,149,2,8.48,0,0
2507,1255,287,2,22.14,1,0
2508,2950,43,2,13.87,0,0
2509,3133,2908,1,16.01,0,0
2510,3931,1487,2,16.8,0,0
2511,2437,3013,1,14.5,0,0
2512,3094,4001,1,7.44,0,0
2513,1230,134,2,13.04,0,0
2514,2889,3047,1,16.94,0,0
2515,4352,2165,1,12.85,0,0
2516,5471,513,1,11.03,0,0
2517,127,4065,1,8.44,0,0
2518,1132,267,1,18.35,0,0
2519,4791,3787,1,10.36,1,0
2520,3097,4080,1,19.86,0,0
2521,4189,1144,1,12.42,0,0
2522,1865,1958,1,12.04,0,0
2523,973,1451,1,12.0,0,0
2524,4352,2165,1,19.77,0,0
2525,2281,3172,2,14.26,0,0
2526,1987,2908,2,20.98,1,0
2527,1594,3410,1,7.9,0,0
2528,868,1708,1,6.45,0,0
2529,4587,2244,2,17.36,0,0
2530,214,3293,2,12.52,0,0
2531,5292,4029,3,14.89,1,0
2532,1179,2340,1,7.49,1,0
2533,3719,2596,1,15.79,1,0
2534,4293,3536,1,16.18,1,0
2535,4470,1829,2,18.19,0,0
2536,1209,1138,1,11.55,0,0
2537,2613,834,1,10.83,1,0
2538,1322,2255,3,15.73,1,0
2539,2395,2592,2,17.2,0,0
2540,1348,3913,1,14.04,0,0
2541,295,3744,1,10.33,1,0
2542,937,4137,1,11.44,0,0
2543,1553,2303,1,10.67,0,0
2544,5446,1615,1,13.67,0,0
2545,1429,1122,2,18.56,0,0
2546,4908,4080,2,15.35,0,0
2547,3721,1852,1,10.03,0,0
2548,2722,3275,2,19.33,1,0
2549,898,2410,1,11.03,1,0
2550,847,586,1,14.15,1,0
2551,955,1387,1,15.17,0,0
2552,598,214,1,15.39,0,0
2553,3505,3901,2,13.74,1,0
2554,696,3077,1,12.62,0,0
2555,5556,1365,1,13.65,0,0
2556,2935,1399,1,14.43,1,0
2557,4486,452,3,14.81,0,0
2558,714,37,1,8.63,1,0
2559,61,2344,1,8.82,0,0
2560,4575,4112,3,13.15,0,0
2561,4770,3581,2,17.28,0,0
2562,2212,1404,1,10.74,1,0
2563,189,2129,1,9.06,1,0
2564,2670,3792,1,16.79,0,0
2565,3799,2037,1,14.31,0,0
2566,2825,1222,2,14.54,1,0
2567,2699,2226,2,18.97,1,0
2568,2272,120,1,8.8,0,0
2569,2729,1430,1,15.49,1,0
2570,3620,2903,1,13.3,1,0
2571,4269,1932,1,9.99,1,0
2572,3614,3508,1,16.54,0,0
2573,4320,1060,2,19.03,0,0
2574,4991,2501,1,12.91,1,0
2575,4492,2486,1,12.3,0,0
2576,956,4144,1,13.09,0,0
2577,4515,3975,2,9.79,0,0
2578,1685,1230,1,13.02,0,0
2579,3873,3227,1,17.69,1,0
2580,3313,3203,1,14.47,1,0
2581,2863,1709,1,9.84,1,0
2582,2944,3720,3,16.72,1,0
2583,3546,2864,1,14.1,1,0
2584,3412,157,1,14.38,1,0
2585,2882,561,2,12.74,0,0
2586,4616,451,2,15.07,0,0
2587,3534,949,2,12.1,0,0
2588,4028,3516,2,15.56,0,0
2589,4387,1804,1,11.59,0,0
2590,4258,3759,1,14.31,0,0
2591,1114,2579,2,15.98,0,0
2592,4533,2424,2,16.94,0,0
2593,2215,966,1,12.21,0,0
2594,1616,2557,1,12.56,0,0
2595,3796,2395,1,8.68,1,0
2596,3469,1976,2,11.05,0,0
2597,270,3327,1,14.54,1,0
2598,3485,3649,1,4.94,0,0
2599,795,2272,1,10.56,0,0
2600,2781,380,1,10.96,0,0
2601,5171,1920,2,12.41,0,0
2602,1693,489,1,12.23,0,0
2603,2518,692,1,11.67,0,0
2604,3636,3358,1,9.43,0,0
2605,5076,2772,2,16.06,1,0
2606,3100,1742,1,17.15,0,0
2607,542,1654,2,17.32,1,0
2608,3222,2830,2,17.11,0,0
2609,2613,834,2,11.88,0,0
2610,2510,3705,1,12.32,0,0
2611,1662,3890,1,16.19,0,0
2612,4794,1269,3,21.85,0,0
2613,2410,1979,2,13.2,1,0
2614,3905,2887,1,13.76,0,0
2615,2486,820,1,16.1,1,0
2616,5532,3225,2,15.25,0,0
2617,4682,1102,1,16.95,0,0
2618,4913,1090,2,14.86,1,0
2619,2621,2848,1,18.16,0,0
2620,1854,3959,2,17.53,1,0
2621,2333,228,1,10.5,0,0
2622,3935,3356,1,13.57,0,0
2623,610,1612,1,13.5,0,0
2624,5394,3217,1,7.68,0,0
2625,1462,1409,2,14.14,0,0
2626,4575,4112,1,15.35,0,0
2627,717,1224,3,18.34,0,0
2628,2605,2940,1,12.74,0,0
2629,1958,2645,2,15.71,0,0
2630,68,1262,1,14.93,0,0
2631,894,1151,2,15.75,0,0
2632,4285,268,2,14.76,0,0
2633,2137,1696,1,8.44,0,0
2634,2801,3464,1,6.4,1,0
2635,1732,2954,2,15.97,1,0
2636,3895,1954,1,10.8,0,0
2637,4128,2141,2,14.77,0,0
2638,1351,69,1,17.24,0,0
2639,3418,3955,3,19.21,1,0
2640,546,4126,1,14.81,1,0
2641,4055,4195,2,10.13,0,0
2642,2454,594,1,18.76,0,0
2643,633,2978,1,11.64,1,0
2644,953,2809,1,16.27,0,0
2645,4700,4015,2,18.51,0,0
2646,3352,3825,2,9.12,0,0
2647,1726,1306,1,11.64,0,0
2648,185,3663,1,17.14,1,0
2649,980,2850,3,14.8,0,0
2650,1273,1240,1,15.31,0,0
2651,74,3162,2,12.92,0,0
2652,2988,671,1,16.07,0,0
2653,1079,624,3,17.12,1,0
2654,3096,3292,2,16.12,0,0
2655,4743,3944,1,11.93,1,0
2656,1779,4073,1,8.68,0,0
2657,1490,2113,1,19.57,0,0
2658,2497,274,2,14.5,1,0
2659,4507,1815,1,12.24,0,0
2660,653,3684,2,18.84,0,0
2661,2302,4064,2,21.31,1,0
2662,4000,70,3,19.86,0,0
2663,2589,2301,2,14.46,0,0
2664,1406,548,1,13.19,1,0
2665,1497,3887,1,10.17,0,0
2666,2066,1500,2,12.57,0,0
2667,2496,789,1,11.85,0,0
2668,2847,2063,1,17.82,1,0
2669,1720,2682,1,15.24,0,0
2670,1618,2511,2,13.79,0,0
2671,3126,2722,1,7.61,0,0
2672,1441,3412,1,12.33,0,0
2673,1933,1922,1,7.61,0,0
2674,4993,2255,1,12.45,0,0
2675,1080,1706,2,18.11,0,0
2676,3911,1273,1,10.86,1,0
2677,2646,2329,1,10.76,0,0
2678,3515,592,1,18.28,1,0
2679,2802,3448,3,19.49,1,0
2680,4146,1990,1,12.14,0,0
2681,3756,1006,2,10.53,1,0
2682,2905,6,1,15.03,1,0
2683,2650,1415,1,15.99,1,0
2684,2631,1524,1,8.86,0,0
2685,1477,958,1,20.66,1,0
2686,5234,370,2,12.68,0,0
2687,2261,3189,1,13.52,0,0
2688,5125,435,1,15.87,0,0
2689,4458,1529,1,16.72,1,0
2690,3322,21,1,16.68,1,0
2691,4690,316,1,11.58,0,0
2692,1161,215,2,12.18,0,0
2693,3175,119,1,16.71,0,0
2694,511,829,1,13.97,1,0
2695,3522,659,2,16.86,0,0
2696,745,3770,2,17.33,0,0
2697,1202,244,1,13.71,0,0
2698,1669,1292,1,8.38,0,0
2699,4594,3040,1,13.76,1,0
2700,615,1150,2,16.47,0,0
2701,2327,2103,1,12.4,1,0
2702,1758,3603,1,16.95,0,0
2703,1395,3914,1,19.3,0,0
2704,3620,2903,3,17.17,1,0
2705,3550,1502,2,13.0,0,0
2706,5264,3639,1,15.38,1,0
2707,4470,1829,3,14.39,1,0
2708,1187,490,2,15.88,0,0
2709,4460,3607,1,11.52,1,0
2710,2937,812,1,9.07,0,0
2711,674,382,1,17.46,1,0
2712,3257,1007,2,14.35,1,0
2713,4808,2681,1,12.26,0,0
2714,875,2709,2,19.9,0,0
2715,2509,3610,1,11.46,1,0
2716,5178,3705,2,13.49,0,0
2717,1313,3606,1,19.78,1,0
2718,4061,3720,2,16.91,0,0
2719,3846,1443,1,13.19,0,0
2720,2263,2328,1,18.5,0,0
2721,1019,457,1,12.77,0,0
2722,3644,941,2,15.28,0,0
2723,3468,3447,2,14.37,0,0
2724,1000,616,1,16.59,0,0
2725,3444,2829,1,9.38,0,0
2726,371,1422,1,14.77,0,0
2727,663,3073,3,11.55,0,0
2728,4111,704,1,8.07,1,0
2729,4755,3165,1,11.12,1,0
2730,3102,213,2,21.02,0,0
2731,2225,2841,1,6.84,0,0
2732,4423,4100,1,13.28,0,0
2733,5511,1576,1,16.55,1,0
2734,5536,1576,1,17.81,1,0
2735,1129,3994,1,14.31,1,0
2736,3437,3671,2,13.73,1,0
2737,239,3300,4,20.19,1,0
2738,2810,3813,2,19.76,0,0
2739,666,810,1,13.02,0,0
2740,5139,1920,2,18.4,1,0
2741,2032,396,2,15.79,0,0
2742,2816,1337,2,16.56,0,0
2743,5344,272,1,17.23,0,0
2744,2081,46,2,16.21,0,0
2745,3637,1716,3,21.47,1,0
2746,3465,1211,1,14.45,0,0
2747,458,1422,2,16.87,0,0
2748,112,804,1,21.98,0,0
2749,3662,3768,2,10.65,0,0
2750,2517,2930,1,12.12,1,0
2751,1035,1083,1,11.01,0,0
2752,2597,2755,1,11.78,0,0
2753,2875,792,2,17.24,1,0
2754,4992,584,1,18.69,0,0
2755,2741,1883,3,18.23,0,0
2756,2310,837,1,16.06,0,0
2757,2806,307,1,11.08,0,0
2758,388,48,1,11.41,0,0
2759,590,4049,1,12.15,0,0
2760,1304,987,1,15.1,0,0
2761,794,2185,1,18.32,1,0
2762,859,3599,2,19.17,0,0
2763,1157,997,2,21.82,0,0
2764,4472,1833,1,9.74,0,0
2765,3795,3531,2,17.08,1,0
2766,4454,3738,1,12.0,0,0
2767,2091,3204,1,10.91,0,0
2768,2039,1171,3,17.65,0,0
2769,546,4126,2,17.44,0,0
2770,2676,306,1,12.65,0,0
2771,1710,3411,3,17.75,0,0
2772,4900,3008,2,18.14,0,0
2773,5455,3455,2,12.86,0,0
2774,5303,4167,2,14.13,0,0
2775,4431,282,1,11.31,0,0
2776,4394,1423,3,20.16,0,0
2777,383,2961,2,17.04,1,0
2778,1688,1339,1,20.19,1,0
2779,2266,1248,2,16.77,0,0
2780,1632,3347,2,14.31,0,0
2781,3050,2569,2,18.27,0,0
2782,3772,1973,2,18.84,0,0
2783,445,3658,2,8.64,0,0
2784,2730,1112,2,16.11,0,0
2785,4517,3894,2,13.79,0,0
2786,5215,1893,2,19.86,0,0
2787,5133,2464,1,10.08,1,0
2788,448,1417,1,7.8,0,0
2789,5500,3241,1,14.62,0,0
2790,1380,123,1,11.52,0,0
2791,4631,2044,2,18.03,0,0
2792,3768,2118,1,20.45,0,0
2793,3549,1075,1,14.27,0,0
2794,4641,184,1,9.6,0,0
2795,4420,3857,2,19.52,1,0
2796,4230,2666,1,12.97,0,0
2797,1442,2571,2,17.51,1,0
2798,2965,2320,1,20.01,0,0
2799,2739,2595,2,14.36,0,0
2800,566,795,2,10.93,0,0
2801,1778,1033,1,13.67,0,0
2802,4489,2602,1,16.37,1,0
2803,2955,512,1,16.51,1,0
2804,1568,1695,1,11.45,0,0
2805,1,2151,1,7.98,0,0
2806,3799,2037,1,9.52,0,0
2807,2980,3633,3,11.96,0,0
2808,4159,1174,3,19.99,1,0
2809,1734,3800,2,12.63,0,0
2810,5140,607,1,16.83,1,0
2811,846,1758,1,19.59,0,0
2812,796,3978,1,13.83,0,0
2813,4474,3730,1,17.54,0,0
2814,4388,4109,1,13.09,0,0
2815,1763,363,1,14.76,0,0
2816,317,1695,3,20.93,0,0
2817,2966,1753,2,12.24,0,0
2818,3588,3739,3,14.46,1,0
2819,4015,3005,1,10.64,1,0
2820,509,1813,2,14.78,0,0
2821,4201,2128,2,11.79,0,0
2822,1737,504,1,13.16,0,0
2823,4714,1173,1,18.99,0,0
2824,138,4101,1,14.45,0,0
2825,3770,3562,1,10.93,0,0
2826,67,3490,1,12.58,1,0
2827,3245,1049,2,11.73,0,0
2828,5134,673,1,16.29,0,0
2829,5221,3097,2,16.97,1,0
2830,1152,586,1,12.48,0,0
2831,948,141,2,13.79,1,0
2832,2081,46,1,14.83,0,0
2833,4915,366,2,13.24,1,0
2834,1454,4160,1,13.24,0,0
2835,2240,1655,1,15.44,0,0
2836,3518,2319,1,12.16,1,0
2837,3491,982,1,19.48,0,0
2838,3835,2956,2,11.1,0,0
2839,1791,3665,1,16.4,1,0
2840,2402,1465,2,16.8,1,0
2841,4482,1288,1,11.04,1,0
2842,856,3788,1,8.78,1,0
2843,5534,1237,1,17.45,0,0
2844,4964,3238,1,13.72,0,0
2845,1861,3737,1,16.09,0,0
2846,3619,3857,2,10.53,0,0
2847,5188,3103,2,20.48,0,0
2848,3909,3801,2,18.66,0,0
2849,4056,1418,1,13.83,0,0
2850,5245,2030,1,15.04,0,0
2851,4214,3097,2,17.94,0,0
2852,710,2296,1,14.08,1,0
2853,3211,2464,1,15.78,0,0
2854,1049,3660,1,11.78,0,0
2855,3811,1043,3,14.42,0,0
2856,1477,958,1,13.24,0,0
2857,4787,2392,1,13.21,1,0
2858,771,4106,1,6.77,0,0
2859,2492,3340,1,13.22,0,0
2860,4702,446,3,18.0,0,0
2861,3815,650,2,15.11,0,0
2862,4712,3575,1,11.27,1,0
2863,2420,537,1,11.37,0,0
2864,1265,3894,2,21.31,0,0
2865,883,2511,1,9.91,0,0
2866,3084,1066,1,21.15,0,0
2867,1694,41,1,15.25,0,0
2868,1456,2766,1,15.9,0,0
2869,3750,3880,1,15.42,0,0
2870,4818,2268,1,14.26,0,0
2871,2432,442,3,12.19,0,0
2872,3661,544,2,16.96,0,0
2873,1976,1249,3,17.97,0,0
2874,1669,1292,2,19.73,1,0
2875,90,3977,2,14.99,0,0
2876,590,4049,1,17.81,0,0
2877,4967,2219,2,17.13,0,0
2878,3443,4147,1,14.11,0,0
2879,1384,51,3,13.39,1,0
2880,3155,3375,2,13.86,0,0
2881,537,3401,1,22.73,0,0
2882,3228,4078,1,13.88,0,0
2883,3697,1663,1,15.07,0,0
2884,1743,798,2,13.85,0,0
2885,4484,3512,2,22.17,0,0
2886,3361,4055,1,17.2,0,0
2887,647,3156,1,7.59,0,0
2888,1954,3877,2,12.24,0,0
2889,5301,1286,2,18.41,0,0
2890,3080,1510,1,15.56,0,0
2891,291,3173,1,14.94,0,0
2892,824,3734,1,15.32,0,0
2893,2788,2666,1,14.61,1,0
2894,3819,3791,1,18.96,0,0
2895,5501,3915,1,14.73,0,0
2896,97,2887,1,16.25,1,0
2897,1612,4030,1,20.37,1,0
2898,4707,1229,1,16.38,1,0
2899,3336,2833,1,8.87,1,0
2900,4942,674,1,19.2,1,0
2901,3554,1131,3,17.37,1,0
2902,3541,1531,1,14.27,0,0
2903,1484,1531,1,12.43,1,0
2904,2356,4165,2,14.91,1,0
2905,2209,1925,1,11.06,0,0
2906,3019,1519,1,17.87,0,0
2907,5293,1320,1,14.97,0,0
2908,1882,653,1,15.82,0,0
2909,2182,3168,1,15.53,0,0
2910,4525,102,2,16.41,1,0
2911,1705,4150,3,15.98,0,0
2912,2115,634,1,13.15,0,0
2913,5183,1797,1,13.73,0,0
2914,2270,2677,1,8.9,0,0
2915,4543,3989,1,13.0,0,0
2916,5265,2745,2,16.06,1,0
2917,2713,3521,1,5.68,0,0
2918,4101,3207,1,14.52,1,0
2919,5472,1716,2,15.32,0,0
2920,3748,827,1,15.12,1,0
2921,2977,2913,3,14.87,1,0
2922,578,2913,2,14.59,0,0
2923,3711,4002,1,19.14,0,0
2924,3358,2790,1,19.82,0,0
2925,1362,1431,2,13.7,1,0
2926,1069,2964,1,13.75,0,0
2927,3983,2002,1,14.6,0,0
2928,1942,2904,1,10.09,0,0
2929,426,2979,2,19.79,1,0
2930,122,1025,1,7.58,0,0
2931,3458,2159,1,17.29,0,0
2932,3882,3404,1,9.58,0,0
2933,575,1786,1,17.07,0,0
2934,3022,1076,1,11.23,1,0
2935,890,3187,1,14.68,0,0
2936,2687,150,2,15.66,1,0
2937,83,930,2,14.86,0,0
2938,2762,1375,2,14.89,0,0
2939,2701,3922,1,14.22,1,0
2940,1289,1928,2,16.2,0,0
2941,5325,593,1,12.09,0,0
2942,2955,512,3,18.28,0,0
2943,4982,2358,1,17.05,0,0
2944,5497,2622,2,16.98,0,0
2945,982,1607,1,13.0,0,0
2946,5295,2976,1,10.7,0,0
2947,4048,322,1,8.78,0,0
2948,2828,515,2,17.0,0,0
2949,1246,2969,2,19.4,1,0
2950,1988,3876,1,13.04,0,0
2951,3207,560,1,13.82,1,0
2952,4652,2957,1,12.19,0,0
2953,3332,579,2,19.51,1,0
2954,3504,1062,1,11.91,0,0
2955,3729,2949,1,14.66,0,0
2956,4968,1647,1,15.86,1,0
2957,5340,761,1,14.55,0,0
2958,4728,1492,2,13.86,1,0
2959,5221,3097,1,13.66,0,0
2960,3453,194,3,20.42,0,0
2961,2310,837,1,14.82,0,0
2962,1793,2679,2,19.49,0,0
2963,3181,912,2,14.94,0,0
2964,4068,740,1,15.99,0,0
2965,709,2770,3,18.54,0,0
2966,5474,2846,2,12.75,1,0
2967,5358,7,1,11.53,1,0
2968,5247,2094,3,14.31,1,0
2969,4968,1647,1,20.46,0,0
2970,1625,763,1,14.96,0,0
2971,2590,1154,1,12.85,1,0
2972,4063,2994,1,15.82,0,0
2973,1168,1393,3,19.37,1,0
2974,3961,2606,3,22.64,0,0
2975,2052,2685,1,16.08,0,0
2976,59,3094,1,16.29,0,0
2977,4640,298,1,18.06,0,0
2978,3494,289,1,15.85,0,0
2979,3256,1765,1,11.56,1,0
2980,2977,2913,2,9.82,0,0
2981,3009,2957,2,15.31,0,0
2982,3209,303,1,18.36,0,0
2983,3689,1704,1,21.77,1,0
2984,2789,3390,1,8.34,0,0
2985,1360,2487,1,14.18,1,0
2986,1407,919,1,18.98,1,0
2987,3646,3774,1,10.5,0,0
2988,407,2853,1,11.16,1,0
2989,4978,1522,1,14.78,0,0
2990,2323,1974,1,15.17,0,0
2991,1728,3763,1,11.35,1,0
2992,3689,1704,1,15.25,0,0
2993,2772,3359,1,13.73,0,0
2994,1381,4128,1,11.16,0,0
2995,4642,3637,1,11.08,1,0
2996,3064,2116,3,13.75,0,0
2997,4947,3691,1,18.31,0,0
2998,4041,2550,2,16.67,1,0
2999,3014,3046,2,15.27,1,0
3000,1692,3963,2,14.13,1,0
3001,1380,123,1,13.75,1,0
3002,352,2862,1,9.08,0,0
3003,1703,2269,1,13.59,0,0
3004,4509,901,3,17.05,1,0
3005,817,4134,1,16.78,0,0
3006,4045,3155,1,14.22,0,0
3007,1759,3797,3,12.22,0,0
3008,4353,2639,2,12.7,1,0
3009,3804,904,1,14.13,1,0
3010,2967,723,1,11.48,0,0
3011,3960,2129,1,13.7,1,0
3012,4580,3860,2,19.16,0,0
3013,1871,1084,2,17.07,0,0
3014,4772,2454,1,9.67,0,0
3015,3902,373,2,14.54,0,0
3016,706,2808,1,11.78,1,0
3017,2923,1815,3,24.18,1,0
3018,444,99,1,12.29,1,0
3019,4147,234,1,9.9,0,0
3020,4152,3520,1,16.83,0,0
3021,3686,1499,1,12.43,0,0
3022,4870,2361,4,26.59,1,0
3023,5585,3991,1,15.45,0,0
3024,1061,3237,2,15.85,0,0
3025,4630,4063,1,13.52,0,0
3026,354,3332,1,20.04,0,0
3027,3444,2829,3,12.65,0,0
3028,250,385,2,14.18,0,0
3029,4080,3464,1,11.0,0,0
3030,4099,2388,2,15.37,0,0
3031,4942,674,1,11.16,0,0
3032,167,661,1,10.39,0,0
3033,2426,1020,1,14.92,0,0
3034,1770,479,1,11.18,0,0
3035,3146,3742,2,11.8,0,0
3036,201,793,3,21.4,0,0
3037,2723,1527,1,9.18,0,0
3038,4860,948,1,10.88,0,0
3039,1345,639,1,9.18,1,0
3040,3520,3069,2,19.34,0,0
3041,2370,2798,1,17.41,0,0
3042,449,1591,1,14.13,1,0
3043,246,199,1,15.99,1,0
3044,202,2235,2,13.37,0,0
3045,2265,3267,1,12.68,0,0
3046,4226,1589,1,17.93,0,0
3047,2559,3522,1,17.97,0,0
3048,423,2183,3,19.21,0,0
3049,2797,1219,1,13.12,0,0
3050,5485,1971,1,13.02,1,0
3051,2479,1734,1,10.35,0,0
3052,4681,72,1,11.24,0,0
3053,4205,2147,1,19.15,0,0
3054,5265,2745,2,17.83,0,0
3055,3337,3855,2,8.88,0,0
